ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260706,9.21,9.31,9.09,9.19,9.31,-0.12,-1.2889,295605.21,272565.207,2.7256520699999998,0.8651,0.61,,,4.5541,3140220.6106,314.02206106,3140220.6106,314.02206106,2026-07-06 22:47:46
688111.SH,金山办公,AI应用,办公,S,CN,1,20260706,209.0,212.62,207.01,207.82,211.35,-3.53,-1.6702,58920.78,1235469.375,12.35469375,1.2698,0.59,52.5091,26.5737,6.3736,9643126.4788,964.3126478800001,9643126.4788,964.3126478800001,2026-07-06 22:47:46
601360.SH,三六零,AI应用,Agent,A,CN,1,20260706,8.66,8.78,8.55,8.55,8.71,-0.16,-1.837,637423.06,551477.862,5.5147786199999995,0.9107,0.88,227.5409,92.7209,2.0495,5984622.0045,598.46220045,5984622.0045,598.46220045,2026-07-06 22:47:46
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260706,41.39,41.48,40.52,40.65,41.51,-0.86,-2.0718,344440.6,1408920.66538,14.0892066538,1.5733,0.71,116.3279,113.1562,5.1793,9764454.387,976.4454387,8899474.8255,889.94748255,2026-07-06 22:47:46
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260706,30.82,33.31,29.58,33.31,30.28,3.03,10.0066,3156814.32,9933778.01989,99.33778019889999,11.0375,1.4,56.5221,44.835,6.1356,9526926.1469,952.69261469,9526902.1637,952.6902163699999,2026-07-06 22:47:46
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260706,66.4,70.76,64.0,69.71,66.35,3.36,5.0641,1160248.55,7864835.46024,78.6483546024,7.9099,1.26,42.4257,40.0644,4.5899,10236751.0757,1023.67510757,10225284.4778,1022.5284477800001,2026-07-06 22:47:46
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260706,94.11,95.92,91.2,94.56,92.68,1.88,2.0285,811132.94,7624945.973,76.24945973,5.5441,0.72,63.5724,62.3865,6.1338,13835222.0592,1383.52220592,13834641.4608,1383.4641460799999,2026-07-06 22:47:46
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260706,65.77,66.0,61.5,63.59,64.72,-1.13,-1.746,1231123.32,7815327.977,78.15327977,0.6204,0.73,35.7621,31.043,7.1609,126188582.9357,12618.85829357,126188582.9357,12618.85829357,2026-07-06 22:47:46
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260706,1699.9,1702.11,1546.0,1640.0,1659.23,-19.23,-1.159,42659.39,6950243.525,69.50243525,3.4713,0.91,1069.4332,573.4669,80.8722,20418049.2,2041.80492,20154304.4,2015.4304399999999,2026-07-06 22:47:46
300308.SZ,中际旭创,AI硬件,光模块,S,CN,1,20260706,1136.54,1141.0,1060.34,1098.92,1116.0,-17.08,-1.5305,315566.1,34704124.5513,347.041245513,2.8431,1.02,113.5061,81.983,34.4382,122555371.6524,12255.53716524,121973504.5016,12197.35045016,2026-07-06 22:47:46
