ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260703,151.94,166.21,145.99,160.78,151.95,8.83,5.8111,776464.74,12372235.435,123.72235435,3.2427,1.1,117.1443,99.4169,21.7849,39055378.4976,3905.5378497599995,38498795.117,3849.8795117,2026-07-03 19:56:12
002463.SZ,沪电股份,AI硬件,PCB,S,CN,1,20260703,129.65,140.93,125.88,135.35,130.51,4.84,3.7085,873450.78,11804526.43,118.0452643,4.5426,1.03,68.1428,60.5456,15.5131,26046261.326,2604.6261326000003,26025240.1175,2602.5240117499998,2026-07-03 19:56:12
300502.SZ,新易盛,AI硬件,光模块,S,CN,1,20260703,510.0,551.77,505.88,526.0,509.0,17.0,3.3399,534506.52,28432994.88,284.3299488,4.2616,0.92,76.9393,68.2872,35.9876,73337902.42,7333.790242,65973192.32,6597.319232,2026-07-03 19:56:12
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260703,1639.0,1738.8,1590.02,1659.23,1639.0,20.23,1.2343,38326.7,6438602.137,64.38602137,3.1187,0.79,1081.9729,580.1911,81.8205,20657463.2769,2065.7463276900003,20390625.9083,2039.06259083,2026-07-03 19:56:12
300476.SZ,胜宏科技,AI硬件,PCB,S,CN,1,20260703,300.3,318.0,293.88,308.07,306.09,1.98,0.6469,330625.86,10196838.3952,101.968383952,3.8214,0.72,70.2151,64.6969,17.3962,30276651.3336,3027.66513336,26654059.2843,2665.40592843,2026-07-03 19:56:12
300570.SZ,太辰光,AI硬件,光模块,A,CN,1,20260703,231.64,249.0,230.0,237.12,235.69,1.43,0.6067,172856.84,4188596.81542,41.8859681542,8.9939,0.76,180.1434,188.7227,30.445,5385633.0528,538.56330528,4557275.6736,455.72756736,2026-07-03 19:56:12
300394.SZ,天孚通信,AI硬件,光模块,S,CN,1,20260703,252.0,260.43,245.94,250.1,250.77,-0.67,-0.2672,402819.26,10208258.7407,102.082587407,3.7011,0.8,135.2401,125.6138,45.6223,27281535.751,2728.1535750999997,27220586.381,2722.0586381000003,2026-07-03 19:56:12
300308.SZ,中际旭创,AI硬件,光模块,S,CN,1,20260703,1130.0,1188.01,1115.0,1116.0,1143.0,-27.0,-2.3622,328617.91,37702362.9488,377.023629488,2.9607,1.05,115.2702,83.2572,34.9734,124460192.52,12446.019252,123869281.68,12386.928168,2026-07-03 19:56:12
688041.SH,海光信息,AI芯片,GPU,S,CN,1,20260703,327.0,337.39,317.03,325.4,322.29,3.11,0.965,290854.23,9506696.184,95.06696184,1.2513,0.7,297.1992,277.4447,32.1883,75633961.774,7563.3961774,75633961.774,7563.3961774,2026-07-03 19:56:12
688256.SH,寒武纪,AI芯片,GPU,S,CN,1,20260703,1344.14,1412.0,1340.0,1353.0,1372.0,-19.0,-1.3848,101921.84,14021878.02,140.2187802,1.6222,0.72,412.815,312.8773,66.0446,85008042.9,8500.80429,85008042.9,8500.80429,2026-07-03 19:56:12
300474.SZ,景嘉微,AI芯片,GPU,A,CN,1,20260703,57.73,59.39,57.18,57.23,58.8,-1.57,-2.6701,149813.83,867795.73687,8.6779573687,3.6857,0.75,,,4.3841,2990950.2539,299.09502539,2326251.2743,232.62512743000002,2026-07-03 19:56:12
688012.SH,中微公司,半导体设备,刻蚀,S,CN,1,20260703,396.21,428.68,392.0,413.69,408.9,4.79,1.1714,338122.8,13807373.005,138.07373005,3.5887,0.91,186.6548,144.4244,16.2126,39411646.4495,3941.1646449500004,38977747.693,3897.7747693000006,2026-07-03 19:56:12
002371.SZ,北方华创,半导体设备,设备,S,CN,1,20260703,799.01,846.38,775.0,816.0,841.06,-25.06,-2.9796,165853.95,13458518.6993,134.585186993,2.2873,1.24,107.2371,106.1979,15.0699,59216238.72,5921.623872,59168963.5968,5916.89635968,2026-07-03 19:56:12
688120.SH,华海清科,半导体设备,CMP,A,CN,1,20260703,272.57,279.66,259.0,267.5,281.0,-13.5,-4.8043,225369.01,6057173.0,60.57173,4.5554,1.17,122.1164,120.5713,17.1407,13234056.925,1323.4056925,13234056.925,1323.4056925,2026-07-03 19:56:12
688072.SH,拓荆科技,半导体设备,CVD,S,CN,1,,,,,,,,,,,,,,,,,,,,,2026-07-03 19:56:12
300223.SZ,北京君正,存储,DRAM,A,CN,1,20260703,238.99,268.88,237.78,259.56,234.67,24.89,10.6064,566583.14,14426910.673,144.26910673,13.4359,1.0,333.6821,202.0599,9.873,12553990.5708,1255.3990570800001,10945494.6552,1094.54946552,2026-07-03 19:56:12
301308.SZ,江波龙,存储,NAND,A,CN,1,20260703,589.0,646.85,574.1,618.02,599.22,18.8,3.1374,206388.96,12665808.6139,126.658086139,7.3226,0.95,183.7002,48.086,21.4588,26146015.922,2614.6015921999997,17419011.1238,1741.9011123799999,2026-07-03 19:56:12
688008.SH,澜起科技,存储,DDR5,S,CN,1,20260703,262.15,280.79,255.76,266.8,269.15,-2.35,-0.8731,723750.1,19465895.835,194.65895835,6.3131,0.8,145.8612,127.4947,15.6427,32608296.5603,3260.82965603,30586659.5803,3058.66595803,2026-07-03 19:56:12
603986.SH,兆易创新,存储,Flash,S,CN,1,20260703,672.54,717.66,642.35,677.77,694.81,-17.04,-2.4525,623522.15,42673730.269,426.73730269000004,9.3273,1.26,288.6033,165.4554,18.8193,47562482.6392,4756.24826392,45308375.5063,4530.83755063,2026-07-03 19:56:12
601689.SH,拓普集团,机器人,执行器,S,CN,1,20260703,56.3,62.43,56.3,62.43,56.75,5.68,10.0088,864243.27,5223504.448,52.23504448,4.9731,1.67,39.0393,39.2323,4.4124,10849307.6508,1084.9307650800001,10849307.6508,1084.9307650800001,2026-07-03 19:56:12
002747.SZ,埃斯顿,机器人,工业机器人,S,CN,1,20260703,42.02,44.77,41.02,44.77,40.7,4.07,10.0,1267428.36,5508068.59423,55.0806859423,16.1991,1.34,963.4471,332.8368,13.3821,4332833.6741,433.28336741000004,3502825.5196,350.28255196000003,2026-07-03 19:56:12
002050.SZ,三花智控,机器人,热管理,S,CN,1,20260703,44.0,49.41,43.99,48.99,44.92,4.07,9.0606,3215300.78,15371202.1235,153.712021235,8.7273,2.52,50.7399,50.4394,6.3182,20615060.0961,2061.50600961,18048883.5525,1804.88835525,2026-07-03 19:56:12
300124.SZ,汇川技术,机器人,工业自动化,S,CN,1,20260703,67.5,74.63,67.4,72.15,68.4,3.75,5.4825,970202.45,6938271.73656,69.3827173656,4.0252,1.93,38.6839,41.2084,5.3695,19535362.1385,1953.5362138500002,17390420.5605,1739.04205605,2026-07-03 19:56:12
300024.SZ,机器人,机器人,机器人,A,CN,1,20260703,17.96,19.19,17.6,18.31,17.79,0.52,2.923,1616101.96,2982512.54963,29.825125496299997,10.3253,1.21,,,7.0849,2866650.0369,286.66500369,2865862.3407,286.58623407,2026-07-03 19:56:12
301018.SZ,申菱环境,液冷,温控,A,CN,1,20260703,106.48,123.85,106.48,117.78,107.56,10.22,9.5017,277930.62,3273884.47458,32.7388447458,9.827,1.38,203.3556,230.8634,15.9738,4408285.1514,440.82851514,3331088.1162,333.10881162,2026-07-03 19:56:12
300499.SZ,高澜股份,液冷,液冷,A,CN,1,20260703,36.0,37.95,35.71,36.6,36.15,0.45,1.2448,241457.76,889474.44859,8.8947444859,8.8965,0.79,393.6182,365.9027,8.0237,1117209.876,111.72098759999999,993354.744,99.3354744,2026-07-03 19:56:12
002837.SZ,英维克,液冷,液冷,S,CN,1,20260703,71.38,74.41,70.5,71.43,71.4,0.03,0.042,432839.93,3140725.05972,31.407250597199997,3.8289,0.67,174.4093,188.6324,26.2948,9102679.1928,910.26791928,8074862.2083,807.48622083,2026-07-03 19:56:12
002028.SZ,思源电气,电力,电网,S,CN,1,20260703,155.4,169.97,154.38,167.65,155.44,12.21,7.8551,166521.86,2734017.36328,27.340173632800003,2.7263,1.26,41.6484,40.3241,8.1401,13119841.3745,1311.9841374500002,10240154.2075,1024.01542075,2026-07-03 19:56:12
600312.SH,平高电气,电力,开关设备,S,CN,1,20260703,17.31,17.77,17.23,17.69,17.23,0.46,2.6698,234410.04,412451.925,4.12451925,1.7275,1.27,21.4353,20.4066,2.0573,2400393.7797,240.03937796999998,2400393.7797,240.03937796999998,2026-07-03 19:56:12
601179.SH,中国西电,电力,特高压,S,CN,1,20260703,14.06,14.54,14.0,14.29,14.06,0.23,1.6358,1061860.93,1520545.508,15.205455079999998,2.0716,0.65,57.6908,55.4331,3.1366,7324885.9496,732.48859496,7324885.9496,732.48859496,2026-07-03 19:56:12
600089.SH,特变电工,电力,变压器,S,CN,1,20260703,21.83,22.24,21.79,22.01,21.83,0.18,0.8246,869888.57,1919012.827,19.19012827,1.7216,0.71,18.6776,18.0286,1.5456,11121196.5126,1112.11965126,11121196.5126,1112.11965126,2026-07-03 19:56:12
