ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
688111.SH,金山办公,AI应用,办公,S,CN,1,20260831,237.16,251.2,237.0,249.65,241.3,8.35,3.4604,82618.08,2035886.72,20.3588672,1.7805,1.32,63.0781,32.1169,7.6834,11584094.531,1158.4094530999998,11584094.531,1158.4094530999998,2026-08-31 23:23:13
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260831,39.51,40.45,39.31,40.3,40.06,0.24,0.5991,269212.72,1075735.25262,10.7573525262,1.2293,1.11,115.3263,110.6991,4.2384,9680381.7592,968.03817592,8825566.7682,882.5566768200001,2026-08-31 23:23:13
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260831,10.01,10.3,9.85,10.29,10.25,0.04,0.3902,864513.66,871386.343,8.71386343,2.53,1.43,,,5.2319,3516090.3246,351.60903246,3516090.3246,351.60903246,2026-08-31 23:23:13
601360.SH,三六零,AI应用,Agent,A,CN,1,20260831,9.1,9.26,8.91,9.22,9.3,-0.08,-0.8602,2568801.42,2334005.636,23.34005636,3.6699,2.61,245.3716,84.8618,2.2845,6453592.3838,645.35923838,6453592.3838,645.35923838,2026-08-31 23:23:13
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260831,76.38,85.18,76.37,85.18,77.44,7.74,9.9948,1166685.1,9601180.89974,96.0118089974,7.9533,2.32,51.8408,27.3952,5.0983,12508484.5306,1250.84845306,12495187.9326,1249.5187932600002,2026-08-31 23:23:13
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260831,34.86,39.47,34.86,38.95,35.89,3.06,8.5261,2670434.87,10049718.3937,100.497183937,9.3369,2.02,66.0924,39.6219,6.2339,11140011.2105,1114.00112105,11139983.1665,1113.99831665,2026-08-31 23:23:13
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260831,84.51,88.69,84.28,88.27,85.82,2.45,2.8548,423151.2,3688837.356,36.88837356,2.8922,1.55,59.3437,53.389,5.6023,12914922.2839,1291.49222839,12914380.3061,1291.43803061,2026-08-31 23:23:13
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260831,63.15,65.0,62.5,64.84,64.04,0.8,1.2492,1089903.66,6934708.848,69.34708848,0.5492,0.98,36.4651,27.4274,7.321,128669094.4732,12866.909447319998,128669094.4732,12866.909447319998,2026-08-31 23:23:13
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260831,141.0,157.28,141.0,153.4,145.65,7.75,5.321,1038873.82,15742216.789,157.42216789,4.3076,1.34,111.7619,71.7323,20.1391,37260916.758,3726.0916758000003,36996228.126,3699.6228126,2026-08-31 23:23:13
002463.SZ,沪电股份,AI硬件,PCB,S,CN,1,20260831,118.19,125.0,118.0,124.91,121.7,3.21,2.6376,496358.05,6103502.06531,61.035020653100005,2.5814,0.94,62.8867,47.4773,13.362,24037224.4785,2403.72244785,24018340.5847,2401.83405847,2026-08-31 23:23:13
002916.SZ,深南电路,AI硬件,PCB,S,CN,1,20260831,353.2,370.37,348.69,369.08,362.4,6.68,1.8433,82105.19,2969327.40281,29.6932740281,1.2346,0.99,76.7476,60.3298,13.9436,25140496.8728,2514.04968728,24544602.4496,2454.46024496,2026-08-31 23:23:13
300502.SZ,新易盛,AI硬件,光模块,S,CN,1,20260831,385.0,406.03,385.0,401.87,399.0,2.87,0.7193,312033.53,12389377.291,123.89377291,2.4878,0.79,58.7825,42.7105,23.0611,56030994.0029,5603.09940029,50404271.4784,5040.42714784,2026-08-31 23:23:13
300476.SZ,胜宏科技,AI硬件,PCB,S,CN,1,20260831,232.0,244.85,230.09,243.14,241.6,1.54,0.6374,305538.01,7331593.37091,73.3159337091,3.5314,0.91,55.4163,47.547,6.3033,23895429.6272,2389.54296272,21036348.7986,2103.6348798599997,2026-08-31 23:23:13
300394.SZ,天孚通信,AI硬件,光模块,S,CN,1,20260831,255.01,264.59,253.68,263.0,263.58,-0.58,-0.22,286959.69,7462734.26996,74.6273426996,2.6366,0.62,142.2157,123.5352,45.9124,28688697.5,2868.86975,28624604.4,2862.46044,2026-08-31 23:23:13
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260831,1490.0,1533.9,1485.0,1533.0,1538.35,-5.35,-0.3478,27851.67,4201921.766,42.019217659999995,2.2664,0.85,999.6592,253.8919,60.7504,19085895.99,1908.589599,18839358.93,1883.935893,2026-08-31 23:23:13
300308.SZ,中际旭创,AI硬件,光模块,S,CN,1,20260831,830.0,863.56,830.0,851.9,858.35,-6.45,-0.7514,224228.13,18925701.8518,189.257018518,2.0202,0.76,92.9367,49.0611,25.1752,100346122.3168,10034.61223168,94555641.9028,9455.56419028,2026-08-31 23:23:13
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260831,126.23,131.2,125.51,128.88,131.2,-2.32,-1.7683,270808.13,3461727.686,34.617276860000004,3.2332,1.2,73.2776,52.5722,16.5764,10794875.3856,1079.48753856,10794875.3856,1079.48753856,2026-08-31 23:23:13
300570.SZ,太辰光,AI硬件,光模块,A,CN,1,20260831,196.43,204.69,195.0,199.49,204.3,-4.81,-2.3544,154612.52,3071799.17648,30.7179917648,8.0447,0.73,151.5554,150.0707,27.1611,4530954.5281,453.09545281,3834054.1672,383.40541672,2026-08-31 23:23:13
