ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
688256.SH,寒武纪,AI芯片,GPU,S,CN,1,20260727,1239.0,1248.0,1180.0,1241.02,1225.0,16.02,1.3078,84936.39,10348113.108,103.48113108,1.3519,0.64,378.6487,286.9823,60.5785,77972417.886,7797.2417886,77972417.886,7797.2417886,2026-07-27 21:44:03
688041.SH,海光信息,AI芯片,GPU,S,CN,1,20260727,315.93,315.93,301.1,313.59,314.28,-0.69,-0.2195,211022.88,6513707.171,65.13707171,0.9079,0.67,286.4127,267.3752,31.02,72888918.4779,7288.89184779,72888918.4779,7288.89184779,2026-07-27 21:44:03
688012.SH,中微公司,半导体设备,刻蚀,S,CN,1,20260727,388.48,405.0,370.08,399.77,388.5,11.27,2.9009,246204.08,9606494.484,96.06494484,2.6131,0.73,181.3505,140.3202,15.7519,38291661.6271,3829.1661627099998,37666209.469,3766.6209468999996,2026-07-27 21:44:03
688120.SH,华海清科,半导体设备,CMP,A,CN,1,20260727,261.28,278.88,252.5,271.5,263.9,7.6,2.8799,149470.18,3986059.875,39.86059875,3.0212,0.8,123.9424,122.3743,17.397,13431949.365,1343.1949365,13431949.365,1343.1949365,2026-07-27 21:44:03
002371.SZ,北方华创,半导体设备,设备,S,CN,1,20260727,740.3,778.0,723.14,770.0,757.0,13.0,1.7173,142356.15,10748228.0458,107.482280458,1.9632,0.85,101.1918,100.2113,14.2204,55878068.4,5587.80684,55833458.296,5583.3458296,2026-07-27 21:44:03
688072.SH,拓荆科技,半导体设备,CVD,S,CN,1,20260727,770.05,818.88,735.89,791.9,791.0,0.9,0.1138,91316.58,7075331.154,70.75331154,3.2302,0.9,248.3951,139.9955,31.7624,23018870.01,2301.887001,22386458.67,2238.645867,2026-07-27 21:44:03
300223.SZ,北京君正,存储,DRAM,A,CN,1,20260727,143.5,146.0,135.3,145.66,143.65,2.01,1.3992,380225.24,5387079.50138,53.870795013800006,9.0166,0.82,187.2559,113.3921,5.5405,7045054.1938,704.5054193799999,6142397.7172,614.23977172,2026-07-27 21:44:03
301308.SZ,江波龙,存储,NAND,A,CN,1,20260727,365.06,375.66,348.9,373.9,370.01,3.89,1.0513,142478.77,5213652.45847,52.1365245847,5.0551,0.69,111.138,29.0918,12.9825,15818250.79,1581.825079,10538442.541,1053.8442541,2026-07-27 21:44:03
688008.SH,澜起科技,存储,DDR5,S,CN,1,20260727,234.0,234.0,214.01,227.45,233.66,-6.21,-2.6577,583684.85,13078689.183,130.78689183,5.0987,0.79,124.1792,108.5429,13.3174,27761136.81,2776.113681,26037668.5525,2603.76685525,2026-07-27 21:44:03
603986.SH,兆易创新,存储,Flash,S,CN,1,20260727,446.0,446.1,411.3,434.03,457.0,-22.97,-5.0263,628782.64,26910174.775,269.10174774999996,9.406,0.98,184.8144,105.9535,12.0514,30457838.235,3045.7838235,29014553.9357,2901.45539357,2026-07-27 21:44:03
002747.SZ,埃斯顿,机器人,工业机器人,S,CN,1,20260727,30.17,31.55,29.19,31.55,30.04,1.51,5.0266,570400.56,1758381.09054,17.5838109054,7.2904,0.62,678.9537,234.5544,9.4305,3053404.1192,305.34041192,2468486.6013,246.84866013,2026-07-27 21:44:03
002050.SZ,三花智控,机器人,热管理,S,CN,1,20260727,35.0,36.05,34.91,36.03,35.05,0.98,2.796,554243.59,1976076.44459,19.7607644459,1.5015,0.62,37.317,37.0959,4.6468,15161474.0817,1516.14740817,13299316.1355,1329.93161355,2026-07-27 21:44:03
300024.SZ,机器人,机器人,机器人,A,CN,1,20260727,14.5,14.95,14.47,14.9,14.6,0.3,2.0548,267774.86,396586.60048,3.9658660048,1.7108,0.57,,,5.7654,2332773.651,233.2773651,2332132.653,233.2132653,2026-07-27 21:44:03
601689.SH,拓普集团,机器人,执行器,S,CN,1,20260727,45.6,46.94,45.28,46.38,45.62,0.76,1.6659,267827.3,1235573.689,12.35573689,1.5412,0.85,29.0028,29.1461,3.278,8060081.5128,806.00815128,8060081.5128,806.00815128,2026-07-27 21:44:03
300124.SZ,汇川技术,机器人,工业自动化,S,CN,1,20260727,58.99,59.88,58.78,59.48,59.35,0.13,0.219,204853.79,1217323.01051,12.1732301051,0.8499,0.63,31.8907,33.9719,4.4266,16104827.9972,1610.48279972,14336551.8356,1433.65518356,2026-07-27 21:44:03
301018.SZ,申菱环境,液冷,温控,A,CN,1,20260727,84.52,94.88,83.19,93.13,85.4,7.73,9.0515,134726.52,1189783.91889,11.8978391889,4.7636,0.76,160.7956,182.5463,12.6307,3485681.7469,348.56817469000003,2633929.6677,263.39296677,2026-07-27 21:44:03
002837.SZ,英维克,液冷,液冷,S,CN,1,20260727,58.72,61.38,58.02,61.26,58.7,2.56,4.3612,311688.79,1860988.56008,18.6098856008,2.7572,0.63,149.5774,161.7754,22.551,7806665.6496,780.66656496,6925186.3206,692.5186320600001,2026-07-27 21:44:03
300499.SZ,高澜股份,液冷,液冷,A,CN,1,20260727,27.09,28.03,26.52,27.97,27.01,0.96,3.5542,148027.23,406600.42601,4.0660042601,5.454,0.62,300.806,279.6256,6.1318,853780.3342,85.37803342000001,759129.2948,75.91292948,2026-07-27 21:44:03
601179.SH,中国西电,电力,特高压,S,CN,1,20260727,13.32,14.2,13.17,14.09,13.55,0.54,3.9852,2818101.95,3914484.593,39.144845929999995,5.4978,1.29,56.8834,54.6573,3.0927,7222368.3016,722.23683016,7222368.3016,722.23683016,2026-07-27 21:44:03
002028.SZ,思源电气,电力,电网,S,CN,1,20260727,162.68,170.5,160.99,168.3,162.68,5.62,3.4546,140696.19,2349710.18098,23.4971018098,2.3035,1.03,41.8099,40.4805,8.1716,13170708.639,1317.0708639,10279856.565,1027.9856565,2026-07-27 21:44:03
600312.SH,平高电气,电力,开关设备,S,CN,1,20260727,18.66,19.12,18.52,19.1,18.63,0.47,2.5228,285237.23,537351.979,5.3735197900000005,2.1021,0.76,23.1438,22.0331,2.2212,2591719.683,259.1719683,2591719.683,259.1719683,2026-07-27 21:44:03
600089.SH,特变电工,电力,变压器,S,CN,1,20260727,20.49,20.8,20.21,20.65,20.39,0.26,1.2751,1195623.87,2452557.582,24.52557582,2.3663,0.68,17.5235,16.9146,1.4501,10434016.719,1043.4016719,10434016.719,1043.4016719,2026-07-27 21:44:03
