ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
688111.SH,金山办公,AI应用,办公,S,CN,1,20260723,239.7,239.7,230.01,238.39,239.92,-1.53,-0.6377,76046.88,1796273.454,17.96273454,1.6389,0.56,60.2331,30.4826,7.3112,11061615.4426,1106.16154426,11061615.4426,1106.16154426,2026-07-23 19:22:24
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260723,40.67,40.77,40.03,40.49,40.83,-0.34,-0.8327,329695.05,1327311.76339,13.2731176339,1.5059,0.73,115.87,112.7108,5.1589,9726021.1102,972.60211102,8864446.1423,886.4446142300001,2026-07-23 19:22:24
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260723,9.5,9.55,9.26,9.45,9.56,-0.11,-1.1506,441298.97,412579.948,4.1257994799999995,1.2915,0.65,,,4.6829,3229062.543,322.9062543,3229062.543,322.9062543,2026-07-23 19:22:24
601360.SH,三六零,AI应用,Agent,A,CN,1,20260723,8.91,8.93,8.75,8.85,9.09,-0.24,-2.6403,1119384.19,987193.858,9.87193858,1.5992,0.97,235.5248,95.9742,2.1215,6194608.7415,619.46087415,6194608.7415,619.46087415,2026-07-23 19:22:24
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260723,61.99,64.15,60.99,62.88,60.71,2.17,3.5744,1599234.79,10074798.902,100.74798902,0.8059,1.07,35.3628,30.6964,7.081,124779652.3824,12477.96523824,124779652.3824,12477.96523824,2026-07-23 19:22:24
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260723,93.0,96.37,87.36,87.96,90.47,-2.51,-2.7744,1593336.27,14566997.253,145.66997253,10.8624,0.94,53.5327,50.5532,5.7916,12916721.0532,1291.6721053200001,12902252.5128,1290.22525128,2026-07-23 19:22:24
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260723,103.6,104.14,97.16,97.82,102.15,-4.33,-4.2389,882357.33,8829654.46,88.2965446,6.0309,0.85,65.7641,64.5373,6.3453,14312197.7774,1431.21977774,14311597.1626,1431.1597162599999,2026-07-23 19:22:24
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260723,45.57,45.8,41.1,42.45,44.9,-2.45,-5.4566,5216996.74,22659772.4367,226.597724367,18.2408,1.09,72.0313,57.1374,7.8192,12141039.1755,1214.10391755,12141008.6115,1214.1008611500001,2026-07-23 19:22:24
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260723,1439.98,1520.0,1409.99,1445.0,1415.0,30.0,2.1201,57134.37,8306314.548,83.06314548,4.6491,0.78,942.275,505.2803,71.2563,17990293.35,1799.0293350000002,17757908.45,1775.790845,2026-07-23 19:22:24
002463.SZ,沪电股份,AI硬件,PCB,S,CN,1,20260723,116.88,120.2,113.52,115.74,114.23,1.51,1.3219,561344.79,6562566.05863,65.6256605863,2.9194,0.64,58.27,51.7736,13.2655,22272584.3064,2227.25843064,22254608.727,2225.4608727,2026-07-23 19:22:24
300308.SZ,中际旭创,AI硬件,光模块,S,CN,1,20260723,1089.54,1115.0,1060.0,1072.52,1060.8,11.72,1.1048,272541.02,29558225.7863,295.582257863,2.4555,0.63,110.7792,80.0135,33.6108,119611152.0444,11961.11520444,119043263.4296,11904.32634296,2026-07-23 19:22:24
002916.SZ,深南电路,AI硬件,PCB,S,CN,1,20260723,344.06,351.5,334.0,337.47,337.98,-0.51,-0.1509,91235.86,3117750.5012,31.177505011999997,1.3724,0.64,70.1745,63.2472,12.7069,22987329.2502,2298.73292502,22435326.1965,2243.53261965,2026-07-23 19:22:24
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260723,103.02,105.5,98.02,100.66,101.0,-0.34,-0.3366,140938.29,1431532.776,14.31532776,1.6827,0.62,57.2325,49.0847,13.753,8431193.0192,843.1193019200001,8431193.0192,843.1193019200001,2026-07-23 19:22:24
300476.SZ,胜宏科技,AI硬件,PCB,S,CN,1,20260723,247.0,249.8,236.99,238.93,240.4,-1.47,-0.6115,269118.0,6544988.38588,65.44988385879999,3.1105,0.67,54.4567,50.177,13.492,23481677.2264,2348.1677226399997,20672101.7457,2067.21017457,2026-07-23 19:22:24
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260723,129.0,134.21,123.8,125.1,126.0,-0.9,-0.7143,609987.4,7823308.884,78.23308884,2.5292,0.74,91.1435,77.3508,16.9496,30386836.287,3038.6836287,30170978.739,3017.0978739,2026-07-23 19:22:24
300502.SZ,新易盛,AI硬件,光模块,S,CN,1,20260723,517.72,523.83,493.36,497.3,508.8,-11.5,-2.2602,442700.88,22429222.5845,224.292225845,3.5296,0.68,72.7412,64.5613,34.024,69336385.691,6933.6385691,62373514.336,6237.351433600001,2026-07-23 19:22:24
300394.SZ,天孚通信,AI硬件,光模块,S,CN,1,20260723,222.01,224.0,210.53,212.09,217.63,-5.54,-2.5456,286838.16,6193269.1718,61.932691717999994,2.6354,0.58,114.6865,106.5231,38.6886,23135309.5459,2313.53095459,23083623.2129,2308.36232129,2026-07-23 19:22:24
300570.SZ,太辰光,AI硬件,光模块,A,CN,1,20260723,147.9,151.15,139.68,141.0,145.53,-4.53,-3.1128,124056.33,1794400.39714,17.9440039714,6.4548,0.71,107.1197,112.2212,18.1037,3202489.29,320.248929,2709918.48,270.991848,2026-07-23 19:22:24
300474.SZ,景嘉微,AI芯片,GPU,A,CN,1,20260723,53.62,54.09,51.4,51.91,53.62,-1.71,-3.1891,100203.52,522152.67189,5.2215267189,2.4652,0.76,,,3.9765,2712916.7863,271.29167863,2110007.0531,211.00070531,2026-07-23 19:22:24
688256.SH,寒武纪,AI芯片,GPU,S,CN,1,20260723,1336.0,1336.0,1233.0,1249.0,1310.0,-61.0,-4.6565,108612.25,13758460.664,137.58460664,1.7287,0.71,381.0835,288.8276,60.968,78473795.7,7847.37957,78473795.7,7847.37957,2026-07-23 19:22:24
688041.SH,海光信息,AI芯片,GPU,S,CN,1,20260723,334.82,335.35,310.18,312.0,331.6,-19.6,-5.9107,256533.51,8187111.734,81.87111734,1.1037,0.73,284.9605,266.0195,30.8627,72519348.72,7251.934872,72519348.72,7251.934872,2026-07-23 19:22:24
002371.SZ,北方华创,半导体设备,设备,S,CN,1,20260723,764.77,769.0,723.0,740.0,764.0,-24.0,-3.1414,136405.44,10139412.5521,101.394125521,1.8812,0.8,97.2493,96.307,13.6663,53701000.8,5370.100079999999,53658128.752,5365.812875199999,2026-07-23 19:22:24
688012.SH,中微公司,半导体设备,刻蚀,S,CN,1,20260723,398.97,399.0,367.0,375.2,392.99,-17.79,-4.5268,263213.32,9961174.686,99.61174686000001,2.7936,0.71,170.2046,131.696,14.7837,35938243.096,3593.8243096,35351231.44,3535.1231439999997,2026-07-23 19:22:24
688120.SH,华海清科,半导体设备,CMP,A,CN,1,20260723,275.13,279.87,255.01,258.55,273.0,-14.45,-5.293,151526.11,3971019.302,39.71019302,3.0628,0.77,118.0306,116.5373,16.5672,12791272.5905,1279.12725905,12791272.5905,1279.12725905,2026-07-23 19:22:24
688072.SH,拓荆科技,半导体设备,CVD,S,CN,1,20260723,791.08,798.0,732.0,743.0,791.08,-48.08,-6.0778,79042.67,5948208.668,59.482086679999995,2.7961,0.75,233.0566,131.3507,29.801,21597449.7,2159.7449699999997,21004089.9,2100.40899,2026-07-23 19:22:24
688008.SH,澜起科技,存储,DDR5,S,CN,1,20260723,228.45,230.98,220.3,225.5,223.0,2.5,1.1211,490019.65,11030698.208,110.30698208000001,4.2805,0.52,123.1146,107.6123,13.2033,27523131.9,2752.31319,25814439.475,2581.4439475,2026-07-23 19:22:24
