ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260917,1755.0,1848.88,1740.0,1784.66,1750.94,33.72,1.9258,33738.24,6030829.265,60.30829265,2.7454,1.29,1163.765,295.5713,70.7233,22219070.5398,2221.90705398,21932061.5186,2193.20615186,2026-09-17 16:51:28
300502.SZ,新易盛,AI硬件,光模块,S,CN,1,20260917,421.0,438.0,420.14,424.34,423.69,0.65,0.1534,351802.54,15085989.4926,150.85989492599998,2.8038,1.11,62.0906,45.1141,24.3589,59184278.3448,5918.4278344800005,53242945.4858,5324.29454858,2026-09-17 16:51:28
300308.SZ,中际旭创,AI硬件,光模块,S,CN,1,20260917,900.3,927.83,892.51,896.0,907.8,-11.8,-1.2998,227875.18,20684420.946,206.84420945999997,2.053,0.96,97.7477,51.6008,26.4784,105540703.8336,10554.07038336,99450355.4688,9945.035546879999,2026-09-17 16:51:28
002916.SZ,深南电路,AI硬件,PCB,S,CN,1,20260917,394.46,397.27,382.26,383.68,392.5,-8.82,-2.2471,72451.9,2813574.59423,28.135745942299998,1.0895,0.9,79.7835,62.7163,14.4952,26135000.1088,2613.50001088,25515533.4016,2551.55334016,2026-09-17 16:51:28
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260917,124.0,126.9,119.5,120.35,124.2,-3.85,-3.0998,191642.44,2349345.084,23.493450839999998,2.288,1.1,68.4276,49.0927,15.4793,10080410.092,1008.0410092,10080410.092,1008.0410092,2026-09-17 16:51:28
300476.SZ,胜宏科技,AI硬件,PCB,S,CN,1,20260917,229.5,231.37,222.58,222.9,230.36,-7.46,-3.2384,286437.88,6473586.05866,64.7358605866,3.3107,1.36,50.8032,43.589,5.7786,21906273.192,2190.6273192000003,19285194.321,1928.5194321,2026-09-17 16:51:28
002463.SZ,沪电股份,AI硬件,PCB,S,CN,1,20260917,127.8,129.36,123.29,123.48,127.8,-4.32,-3.3803,444464.88,5588944.56323,55.8894456323,2.3115,1.12,62.1668,46.9338,13.2091,23762040.498,2376.2040498,23743372.7916,2374.33727916,2026-09-17 16:51:28
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260917,153.0,157.27,145.0,146.03,154.48,-8.45,-5.47,850456.0,12791538.67,127.9153867,3.5263,1.26,106.3924,68.286,19.1716,35470741.0311,3547.0741031099997,35218769.1867,3521.87691867,2026-09-17 16:51:28
300474.SZ,景嘉微,AI芯片,GPU,A,CN,1,20260917,47.5,50.49,47.35,50.3,47.95,2.35,4.9009,113035.18,556100.4441,5.561004441,2.7808,2.39,,,3.8792,2628774.576,262.8774576,2044592.891,204.4592891,2026-09-17 16:51:28
688041.SH,海光信息,AI芯片,GPU,S,CN,1,20260917,233.0,238.2,231.5,232.0,235.09,-3.09,-1.3144,129250.09,3020682.46,30.2068246,0.5561,0.8,211.8937,171.6303,21.2525,53924643.92,5392.464392,53924643.92,5392.464392,2026-09-17 16:51:28
688256.SH,寒武纪,AI芯片,GPU,S,CN,1,20260917,1130.0,1137.0,1103.52,1105.99,1136.01,-30.02,-2.6426,87103.57,9771031.628,97.71031628,1.3851,0.89,337.7509,208.7317,51.3084,69550623.546,6955.062354600001,69550623.546,6955.062354600001,2026-09-17 16:51:28
688072.SH,拓荆科技,半导体设备,CVD,S,CN,1,20260917,674.99,704.9,672.0,694.0,679.54,14.46,2.1279,53459.04,3696309.525,36.96309525,1.8811,1.1,218.8059,93.2195,15.9463,20276827.02,2027.682702,19722598.62,1972.259862,2026-09-17 16:51:28
002371.SZ,北方华创,半导体设备,设备,S,CN,1,20260917,662.0,677.7,656.0,665.5,662.89,2.61,0.3937,73637.81,4915100.53185,49.1510053185,1.0156,1.18,87.4587,84.9654,11.9114,48294616.26,4829.461625999999,48254453.335,4825.4453335,2026-09-17 16:51:28
688012.SH,中微公司,半导体设备,刻蚀,S,CN,1,20260917,351.0,356.5,347.86,351.23,352.6,-1.37,-0.3885,126503.74,4459409.357,44.59409357,1.3426,0.95,159.3309,79.5185,11.2,33642295.1029,3364.22951029,33092785.231,3309.2785231,2026-09-17 16:51:28
688120.SH,华海清科,半导体设备,CMP,A,CN,1,20260917,266.0,269.76,262.0,265.0,266.47,-1.47,-0.5517,72685.91,1935327.931,19.35327931,1.4646,0.89,121.3542,115.2099,16.6246,13151457.1,1315.14571,13151457.1,1315.14571,2026-09-17 16:51:28
300223.SZ,北京君正,存储,DRAM,A,CN,1,20260917,133.04,136.3,133.0,135.06,134.06,1.0,0.7459,193229.76,2608207.0347,26.082070347000002,4.5688,1.18,184.8606,50.741,5.1134,6954937.2145,695.49372145,5712139.4188,571.21394188,2026-09-17 16:51:28
603986.SH,兆易创新,存储,Flash,S,CN,1,20260917,370.06,377.23,365.34,369.88,373.14,-3.26,-0.8737,234866.32,8714997.155,87.14997154999999,3.5017,0.88,157.9984,32.8382,6.9839,26038495.1419,2603.84951419,24808529.4791,2480.85294791,2026-09-17 16:51:28
301308.SZ,江波龙,存储,NAND,A,CN,1,20260917,336.0,341.59,333.3,335.09,338.96,-3.87,-1.1417,62313.13,2097175.3997,20.971753997,2.2108,0.83,108.2181,12.8512,8.2888,15402666.5184,1540.2666518400001,9444575.3171,944.45753171,2026-09-17 16:51:28
688008.SH,澜起科技,存储,DDR5,S,CN,1,20260917,197.94,201.0,193.3,194.33,199.89,-5.56,-2.7815,269592.83,5298370.282,52.98370282,2.355,1.05,106.0969,77.1623,11.0237,23718714.954,2371.8714954,22246208.5285,2224.6208528499997,2026-09-17 16:51:28
601689.SH,拓普集团,机器人,执行器,S,CN,1,20260917,41.64,44.38,41.5,43.76,41.93,1.83,4.3644,301898.65,1308321.931,13.08321931,1.7372,1.78,27.3644,30.3379,3.1401,7604768.5856,760.47685856,7604768.5856,760.47685856,2026-09-17 16:51:28
002050.SZ,三花智控,机器人,热管理,S,CN,1,20260917,33.5,34.85,33.45,34.64,33.73,0.91,2.6979,559690.68,1925036.90495,19.2503690495,1.5163,1.61,35.8773,36.4686,4.4848,14576560.1496,1457.65601496,12785779.88,1278.577988,2026-09-17 16:51:28
002747.SZ,埃斯顿,机器人,工业机器人,S,CN,1,20260917,28.88,29.75,28.8,29.57,29.17,0.4,1.3713,345927.13,1018010.81198,10.1801081198,4.4104,1.65,636.9147,143.4932,8.7392,2864345.6577,286.43456577,2319311.122,231.9311122,2026-09-17 16:51:28
300124.SZ,汇川技术,机器人,工业自动化,S,CN,1,20260917,51.0,51.68,50.62,51.59,51.44,0.15,0.2916,299751.19,1537288.04843,15.3728804843,1.2426,0.96,27.6798,28.5788,3.8001,13978320.818,1397.8320818,12444605.8352,1244.46058352,2026-09-17 16:51:28
300024.SZ,机器人,机器人,机器人,A,CN,1,20260917,12.91,13.06,12.78,12.94,13.0,-0.06,-0.4615,175245.77,226870.74906,2.2687074906,1.1197,0.79,,,4.9983,2025912.1506,202.59121506,2025336.0618,202.53360618,2026-09-17 16:51:28
301018.SZ,申菱环境,液冷,温控,A,CN,1,20260917,106.0,110.5,103.8,104.14,101.32,2.82,2.7833,226546.44,2415596.6244,24.155966244000002,8.0102,1.83,179.8052,323.7125,14.2858,3897765.4582,389.77654582,2945317.6806,294.53176806,2026-09-17 16:51:28
300499.SZ,高澜股份,液冷,液冷,A,CN,1,20260917,38.6,39.58,38.0,38.26,38.18,0.08,0.2095,378878.91,1469807.69159,14.6980769159,13.9431,0.88,411.4708,374.5101,8.4456,1167881.1436,116.78811436000001,1039647.3972,103.96473972,2026-09-17 16:51:28
002837.SZ,英维克,液冷,液冷,S,CN,1,20260917,61.7,63.31,61.51,61.75,62.03,-0.28,-0.4514,329859.14,2058708.20474,20.5870820474,2.9064,1.03,151.3039,160.8167,22.03,7896772.1131,789.67721131,7008241.8289,700.82418289,2026-09-17 16:51:28
600312.SH,平高电气,电力,开关设备,S,CN,1,20260917,19.0,19.24,18.9,19.19,19.07,0.12,0.6293,98913.6,188762.112,1.88762112,0.729,0.72,23.2529,20.4729,2.1944,2603931.9747,260.39319747,2603931.9747,260.39319747,2026-09-17 16:51:28
002028.SZ,思源电气,电力,电网,S,CN,1,20260917,134.3,136.46,133.8,134.42,135.08,-0.66,-0.4886,51967.99,700931.26604,7.0093126604,0.8509,0.59,33.3932,31.6737,6.3933,10519350.0566,1051.9350056600001,8210039.7142,821.0039714200001,2026-09-17 16:51:28
601179.SH,中国西电,电力,特高压,S,CN,1,20260917,12.1,12.22,12.02,12.05,12.17,-0.12,-0.986,421110.96,509182.681,5.09182681,0.8215,0.81,48.6476,45.4315,2.6366,6176688.292,617.6688292,6176688.292,617.6688292,2026-09-17 16:51:28
600089.SH,特变电工,电力,变压器,S,CN,1,20260917,18.13,18.16,17.85,17.91,18.12,-0.21,-1.1589,411200.0,738208.574,7.38208574,0.8138,0.79,15.1984,17.0017,1.2771,9049551.5466,904.95515466,9049551.5466,904.95515466,2026-09-17 16:51:28
