ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260910,38.98,39.27,38.7,39.16,39.04,0.12,0.3074,151860.67,591723.37692,5.917233769199999,0.6934,,112.0639,107.5676,4.1185,9406544.6574,940.6544657400001,8575910.537,857.5910537000001,2026-09-10 16:21:13
601360.SH,三六零,AI应用,Agent,A,CN,1,20260910,8.79,8.79,8.7,8.71,8.82,-0.11,-1.2472,577616.82,504412.883,5.04412883,0.8252,,231.799,80.1677,2.1581,6096614.9309,609.66149309,6096614.9309,609.66149309,2026-09-10 16:21:13
688111.SH,金山办公,AI应用,办公,S,CN,1,20260910,230.22,233.0,227.7,227.72,231.69,-3.97,-1.7135,33923.57,778117.999,7.781179989999999,0.7311,,57.5371,29.2956,7.0085,10566513.1448,1056.6513144799999,10566513.1448,1056.6513144799999,2026-09-10 16:21:13
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260910,9.63,9.66,9.48,9.53,9.7,-0.17,-1.7526,320094.64,305289.624,3.05289624,0.9368,,,,4.8454,3256398.5222,325.63985222,3256398.5222,325.63985222,2026-09-10 16:21:13
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260910,82.1,82.81,81.7,82.35,82.43,-0.08,-0.0971,129350.71,1063733.052,10.637330519999999,0.8841,,55.3637,49.8084,5.2266,12048757.7895,1204.87577895,12048252.1605,1204.8252160499999,2026-09-10 16:21:13
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260910,70.51,72.08,70.27,70.43,71.38,-0.95,-1.3309,530264.17,3763756.62364,37.6375662364,3.6148,,42.8639,22.6514,4.2155,10342481.3981,1034.2481398099999,10331487.2751,1033.14872751,2026-09-10 16:21:13
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260910,33.18,33.65,32.98,33.1,33.57,-0.47,-1.4001,780505.23,2595958.40336,25.9595840336,2.729,,56.1658,33.671,5.2976,9466864.469,946.6864469000001,9466840.637,946.6840637,2026-09-10 16:21:13
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260910,64.5,64.66,63.79,63.91,65.24,-1.33,-2.0386,567594.77,3640258.032,36.40258032,0.286,,35.9421,27.034,7.216,126823593.8893,12682.359388930001,126823593.8893,12682.359388930001,2026-09-10 16:21:13
300394.SZ,天孚通信,AI硬件,光模块,S,CN,1,20260910,253.92,276.99,253.07,269.0,258.03,10.97,4.2514,509836.59,13799920.4877,137.999204877,4.6843,,145.4602,126.3535,46.9598,29343192.5,2934.31925,29277637.2,2927.76372,2026-09-10 16:21:13
002916.SZ,深南电路,AI硬件,PCB,S,CN,1,20260910,380.14,397.87,377.0,392.31,383.3,9.01,2.3506,83110.24,3235269.2978,32.352692978,1.2497,,81.5781,64.1269,14.8212,26722846.8846,2672.28468846,26089446.6972,2608.94466972,2026-09-10 16:21:13
