ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
601360.SH,三六零,AI应用,Agent,A,CN,1,20260914,9.14,9.25,8.98,9.03,8.74,0.29,3.3181,1981530.44,1803938.808,18.03938808,2.8309,2.51,240.3151,83.113,2.2374,6320600.7837,632.0600783699999,6320600.7837,632.0600783699999,2026-09-14 17:12:19
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260914,39.1,39.75,38.96,39.6,39.15,0.45,1.1494,207757.39,820550.10615,8.2055010615,0.9487,1.17,113.3231,108.7763,4.1648,9512236.1704,951.2236170399999,8672269.0824,867.22690824,2026-09-14 17:12:19
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260914,9.4,9.51,9.33,9.41,9.36,0.05,0.5342,308215.32,290265.396,2.90265396,0.902,0.67,,,4.7844,3215394.5534,321.53945534,3215394.5534,321.53945534,2026-09-14 17:12:19
688111.SH,金山办公,AI应用,办公,S,CN,1,20260914,226.0,232.7,226.0,228.59,228.82,-0.23,-0.1005,35064.75,806688.058,8.06688058,0.7557,0.75,57.7569,29.4075,7.0353,10606882.3106,1060.68823106,10606882.3106,1060.68823106,2026-09-14 17:12:19
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260914,32.36,33.21,31.91,32.73,32.84,-0.11,-0.335,759753.9,2482567.47287,24.8256747287,2.6564,0.56,55.5379,33.2946,5.2384,9361041.5127,936.1041512700001,9361017.9471,936.10179471,2026-09-14 17:12:19
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260914,81.6,83.1,81.03,81.97,82.25,-0.28,-0.3404,167758.46,1377242.535,13.772425349999999,1.1466,0.95,55.1082,49.5786,5.2025,11993159.3929,1199.31593929,11992656.0971,1199.26560971,2026-09-14 17:12:19
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260914,68.95,69.86,67.6,68.82,70.54,-1.72,-2.4383,544851.87,3752195.04598,37.5219504598,3.7143,0.61,41.884,22.1336,4.1191,10106056.6494,1010.60566494,10095313.8474,1009.53138474,2026-09-14 17:12:19
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260914,62.99,63.01,61.37,61.57,64.07,-2.5,-3.902,795439.54,4929825.068,49.29825068,0.4008,0.81,34.6261,26.0442,6.9518,122180076.2911,12218.00762911,122180076.2911,12218.00762911,2026-09-14 17:12:19
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260914,1670.0,1745.0,1670.0,1692.66,1701.0,-8.34,-0.4903,25309.08,4326201.632,43.26201632,2.0595,0.71,1103.7724,280.3345,67.0775,21073667.7798,2107.3667779800003,20801454.1986,2080.14541986,2026-09-14 17:12:19
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260914,121.39,126.67,118.33,124.2,125.25,-1.05,-0.8383,141202.1,1743373.379,17.433733789999998,1.6858,0.73,70.6166,50.6632,15.9744,10402882.704,1040.2882704,10402882.704,1040.2882704,2026-09-14 17:12:19
