ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260810,11.8,12.05,11.6,11.86,11.72,0.14,1.1945,861514.7,1019596.785,10.19596785,2.5213,0.5,,,5.8772,4052558.9164,405.25589164,4052558.9164,405.25589164,2026-08-10 17:00:35
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260810,43.53,43.99,42.81,43.49,43.53,-0.04,-0.0919,360917.41,1567718.83805,15.677188380499999,1.648,0.55,124.4551,121.0619,5.5411,10446645.2285,1044.66452285,9524166.2221,952.4166222100001,2026-08-10 17:00:35
601360.SH,三六零,AI应用,Agent,A,CN,1,20260810,9.64,9.71,9.49,9.61,9.64,-0.03,-0.3112,805401.66,772538.832,7.72538832,1.1506,0.52,255.7507,104.2161,2.3036,6726575.1419,672.65751419,6726575.1419,672.65751419,2026-08-10 17:00:35
688111.SH,金山办公,AI应用,办公,S,CN,1,20260810,265.51,268.6,260.56,262.6,265.65,-3.05,-1.1481,99028.96,2613532.67,26.1353267,2.1342,0.55,66.3501,33.5783,8.0537,12184991.884,1218.4991883999999,12184991.884,1218.4991883999999,2026-08-10 17:00:35
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260810,69.0,70.97,67.65,69.18,68.18,1.0,1.4667,1644179.23,11393974.962,113.93974962,0.8285,0.86,38.9058,33.7719,7.7904,137281430.5314,13728.14305314,137281430.5314,13728.14305314,2026-08-10 17:00:35
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260810,37.62,38.07,36.6,37.63,38.0,-0.37,-0.9737,1940833.61,7215388.0924,72.153880924,6.786,0.59,63.8525,50.6497,6.9314,10762480.6637,1076.2480663699998,10762453.5701,1076.24535701,2026-08-10 17:00:35
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260810,78.02,78.13,75.38,76.7,77.99,-1.29,-1.6541,602085.03,4582966.31473,45.829663147299996,4.1047,0.66,46.6798,44.0817,5.0502,11263216.289,1126.3216289000002,11250599.906,1125.0599906,2026-08-10 17:00:35
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260810,89.8,89.8,85.98,86.24,88.77,-2.53,-2.8501,478528.21,4157730.504,41.57730504,3.2707,0.97,57.9789,56.8973,5.5941,12617909.7968,1261.79097968,12617380.2832,1261.73802832,2026-08-10 17:00:35
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260810,1355.5,1420.0,1295.61,1415.1,1355.5,59.6,4.3969,60532.93,8168814.064,81.68814064,4.9257,0.94,922.7774,494.825,69.7819,17618037.453,1761.8037453000002,17390461.071,1739.0461071,2026-08-10 17:00:35
300476.SZ,胜宏科技,AI硬件,PCB,S,CN,1,20260810,280.3,286.0,274.79,286.0,280.2,5.8,2.07,605447.12,16985216.3003,169.852163003,6.9978,1.06,65.1849,60.062,16.1499,28107645.28,2810.764528,24744574.14,2474.457414,2026-08-10 17:00:35
