ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260820,40.05,40.44,39.82,39.91,39.82,0.09,0.226,273894.37,1098378.22176,10.983782217600002,1.2507,,114.2102,111.0963,5.085,9586700.6454,958.6700645400001,8740158.0575,874.0158057499999,2026-08-20 16:08:35
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260820,10.94,11.04,10.82,10.88,10.89,-0.01,-0.0918,394692.85,431428.818,4.31428818,1.1551,,,,5.3915,3717693.1712,371.76931712000004,3717693.1712,371.76931712000004,2026-08-20 16:08:35
601360.SH,三六零,AI应用,Agent,A,CN,1,20260820,8.84,8.9,8.74,8.8,8.83,-0.03,-0.3398,824793.45,727894.66,7.2789466,1.1784,,234.1942,80.996,2.1804,6159610.952,615.9610951999999,6159610.952,615.9610951999999,2026-08-20 16:08:35
688111.SH,金山办公,AI应用,办公,S,CN,1,20260820,249.7,252.66,240.9,241.64,247.13,-5.49,-2.2215,83776.79,2063263.716,20.63263716,1.8055,,61.0542,31.0864,7.4369,11212419.7976,1121.2419797599998,11212419.7976,1121.2419797599998,2026-08-20 16:08:35
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260820,73.51,75.63,72.5,75.08,72.87,2.21,3.0328,668856.56,4986704.08714,49.86704087140001,4.5599,,45.6939,43.1507,4.9435,11025323.0636,1102.53230636,11012973.1544,1101.2973154400001,2026-08-20 16:08:35
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260820,35.22,36.16,34.41,35.66,35.33,0.33,0.9341,1616167.77,5720745.54006,57.2074554006,5.6508,,60.5097,47.9981,6.5685,10199044.9234,1019.9044923399999,10199019.2482,1019.90192482,2026-08-20 16:08:35
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260820,62.5,62.95,61.5,62.13,61.83,0.3,0.4852,781185.48,4868591.182,48.68591182,0.3937,,34.941,26.281,7.015,123291345.4599,12329.13454599,123291345.4599,12329.13454599,2026-08-20 16:08:35
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260820,85.3,85.58,83.83,84.34,85.0,-0.66,-0.7765,271499.12,2298827.496,22.98827496,1.8557,,56.7015,55.6438,5.4709,12339917.8138,1233.99178138,12339399.9662,1233.9399966199999,2026-08-20 16:08:35
300570.SZ,太辰光,AI硬件,光模块,A,CN,1,20260820,184.12,216.2,180.66,213.4,180.27,33.13,18.378,393068.65,7949703.26832,79.4970326832,20.4518,,162.123,160.5348,29.055,4846888.046,484.6888046,4101394.352,410.1394352,2026-08-20 16:08:35
300476.SZ,胜宏科技,AI硬件,PCB,S,CN,1,20260820,250.0,261.88,246.01,253.45,245.38,8.07,3.2888,295250.72,7524917.05985,75.2491705985,3.4125,,57.7661,53.2263,14.3119,24908680.756,2490.8680756,21928364.7405,2192.83647405,2026-08-20 16:08:35
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260820,1524.17,1583.02,1481.92,1545.0,1518.1,26.9,1.772,33178.17,5103249.974,51.032499740000006,2.6998,,1007.4843,540.2478,76.1875,19235296.35,1923.529635,18986829.45,1898.682945,2026-08-20 16:08:35
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260820,105.99,107.5,103.04,104.4,103.39,1.01,0.9769,97752.65,1029490.812,10.29490812,1.1671,,59.3589,42.5864,13.4278,8744452.128,874.4452128,8744452.128,874.4452128,2026-08-20 16:08:35
300308.SZ,中际旭创,AI硬件,光模块,S,CN,1,20260820,904.99,912.01,881.0,904.2,895.6,8.6,0.9603,227061.7,20338306.1365,203.383061365,2.0457,,97.9577,70.7527,29.7207,105767411.574,10576.7411574,100360756.716,10036.075671600001,2026-08-20 16:08:35
002463.SZ,沪电股份,AI硬件,PCB,S,CN,1,20260820,115.13,117.68,113.09,114.32,113.41,0.91,0.8024,313023.14,3606715.73925,36.0671573925,1.6279,,57.5551,51.1384,13.1027,21999324.6752,2199.93246752,21981569.636,2198.1569636,2026-08-20 16:08:35
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260820,128.19,131.19,124.16,126.28,125.47,0.81,0.6456,596152.32,7613697.163,76.13697162999999,2.4719,,92.0032,59.0506,16.5787,30673458.7236,3067.34587236,30455565.1092,3045.55651092,2026-08-20 16:08:35
