ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
601360.SH,三六零,AI应用,Agent,A,CN,1,20260921,8.79,9.08,8.74,9.03,8.77,0.26,2.9647,1167680.38,1042435.601,10.42435601,1.6682,0.88,240.3151,83.113,2.2374,6320600.7837,632.0600783699999,6320600.7837,632.0600783699999,2026-09-21 17:14:07
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260921,9.53,9.62,9.48,9.57,9.46,0.11,1.1628,320901.57,305952.363,3.05952363,0.9391,1.05,,,4.8658,3270066.5118,327.00665118,3270066.5118,327.00665118,2026-09-21 17:14:07
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260921,38.51,38.88,38.51,38.81,38.48,0.33,0.8576,147894.69,572745.09906,5.7274509906,0.6753,0.87,111.0623,106.6062,4.0817,9322471.8629,932.2471862900001,8499261.6941,849.9261694099999,2026-09-21 17:14:07
688111.SH,金山办公,AI应用,办公,S,CN,1,20260921,224.5,226.33,222.6,223.59,223.61,-0.02,-0.0089,44216.4,989524.266,9.89524266,0.9529,1.04,56.4936,28.7643,6.8814,10374875.6106,1037.48756106,10374875.6106,1037.48756106,2026-09-21 17:14:07
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260921,63.99,64.7,62.52,63.6,62.71,0.89,1.4192,952582.02,6050849.592,60.50849592,0.48,1.25,35.7677,26.9028,7.181,126208427.028,12620.8427028,126208427.028,12620.8427028,2026-09-21 17:14:07
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260921,72.01,72.49,71.25,71.85,71.88,-0.03,-0.0417,465141.41,3334090.87318,33.3409087318,3.1709,0.82,43.7281,23.1081,4.3005,10551005.0895,1055.1005089500002,10539789.3045,1053.97893045,2026-09-21 17:14:07
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260921,34.0,34.29,33.61,33.84,33.95,-0.11,-0.324,1054606.69,3568104.99852,35.6810499852,3.6873,0.91,57.4215,34.4238,5.416,9678510.3816,967.85103816,9678486.0168,967.8486016799999,2026-09-21 17:14:07
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260921,84.62,84.98,83.58,83.94,84.3,-0.36,-0.427,205200.56,1725049.015,17.250490149999997,1.4025,1.06,56.4326,50.7701,5.3275,12281393.1858,1228.13931858,12280877.7942,1228.0877794199998,2026-09-21 17:14:07
300476.SZ,胜宏科技,AI硬件,PCB,S,CN,1,20260921,232.23,248.5,229.6,248.0,227.05,20.95,9.227,621209.67,14797693.6698,147.976936698,7.18,2.52,56.524,48.4974,6.4293,24373063.04,2437.3063039999997,21456833.52,2145.683352,2026-09-21 17:14:07
002916.SZ,深南电路,AI硬件,PCB,S,CN,1,20260921,392.19,405.55,390.08,395.02,384.5,10.52,2.736,77831.84,3091386.49043,30.9138649043,1.1704,0.98,82.1416,64.5699,14.9236,26907443.0332,2690.7443033199997,26269667.4424,2626.96674424,2026-09-21 17:14:07
