ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
688120.SH,华海清科,半导体设备,CMP,A,CN,1,20260907,245.01,252.85,240.11,246.2,243.49,2.71,1.113,82077.2,2025476.546,20.25476546,1.6538,,112.7449,107.0365,15.4452,12218448.068,1221.8448068,12218448.068,1221.8448068,2026-09-07 16:34:46
688008.SH,澜起科技,存储,DDR5,S,CN,1,20260907,194.88,198.6,192.71,197.82,187.7,10.12,5.3916,381599.31,7472378.902,74.72378902,3.3334,,108.0024,78.5481,11.2216,24144682.716,2414.4682715999998,22645731.339,2264.5731339000004,2026-09-07 16:34:46
300223.SZ,北京君正,存储,DRAM,A,CN,1,20260907,130.96,133.99,130.3,133.8,127.16,6.64,5.2218,236616.56,3135233.78988,31.352337898800002,5.5947,,183.136,50.2677,5.0657,6890053.3045,689.00533045,5658849.8018,565.88498018,2026-09-07 16:34:46
603986.SH,兆易创新,存储,Flash,S,CN,1,20260907,382.81,386.26,380.3,385.44,371.88,13.56,3.6463,349655.54,13412085.197,134.12085197000002,5.2132,,164.645,34.2196,7.2777,27133874.6823,2713.38746823,25852167.1959,2585.21671959,2026-09-07 16:34:46
301308.SZ,江波龙,存储,NAND,A,CN,1,20260907,355.19,359.53,353.8,358.22,347.0,11.22,3.2334,104264.94,3722970.39993,37.2297039993,3.6993,,108.1402,12.8419,8.2828,15391574.2604,1539.15742604,10096498.7618,1009.6498761800001,2026-09-07 16:34:46
002050.SZ,三花智控,机器人,热管理,S,CN,1,20260907,35.4,36.8,35.38,36.5,35.46,1.04,2.9329,560570.51,2037772.32636,20.3777232636,1.5187,,37.8037,38.4268,4.7256,15359250.735,1535.9250735,13472314.25,1347.231425,2026-09-07 16:34:46
601689.SH,拓普集团,机器人,执行器,S,CN,1,20260907,45.93,47.75,45.9,47.06,45.82,1.24,2.7062,231768.74,1090298.516,10.90298516,1.3337,,29.428,32.6257,3.3769,8178254.3336,817.8254333599999,8178254.3336,817.8254333599999,2026-09-07 16:34:46
002747.SZ,埃斯顿,机器人,工业机器人,S,CN,1,20260907,29.89,31.01,29.64,30.58,29.88,0.7,2.3427,323783.57,989584.82825,9.8958482825,4.1281,,658.6693,148.3944,9.0377,2962180.9338,296.21809338,2398530.068,239.8530068,2026-09-07 16:34:46
300024.SZ,机器人,机器人,机器人,A,CN,1,20260907,14.29,14.48,14.25,14.37,14.28,0.09,0.6303,175869.45,252830.88415,2.5283088415,1.1236,,,,5.5507,2249795.7963,224.97957963000002,2249156.0439,224.91560439,2026-09-07 16:34:46
300124.SZ,汇川技术,机器人,工业自动化,S,CN,1,20260907,59.28,59.78,58.8,58.9,59.31,-0.41,-0.6913,164600.3,974063.39427,9.7406339427,0.6824,,31.6019,32.6283,4.3386,15958966.78,1595.8966779999998,14207933.392,1420.7933392,2026-09-07 16:34:46
300499.SZ,高澜股份,液冷,液冷,A,CN,1,20260907,32.67,37.15,31.01,35.91,33.0,2.91,8.8182,581236.85,2013986.66639,20.139866663899998,21.3901,,386.1975,351.507,7.9268,1096147.7226,109.61477226,975790.3302,97.57903302,2026-09-07 16:34:46
301018.SZ,申菱环境,液冷,温控,A,CN,1,20260907,103.03,108.21,101.01,106.52,102.92,3.6,3.4979,171475.43,1817422.87301,18.1742287301,6.063,,183.9144,331.1105,14.6123,3986844.4076,398.68444076000003,3012629.5308,301.26295308,2026-09-07 16:34:46
002837.SZ,英维克,液冷,液冷,S,CN,1,20260907,63.01,65.71,62.63,64.47,63.91,0.56,0.8762,551565.83,3553405.61147,35.5340561147,4.8672,,157.7588,167.6775,22.9698,8233667.4252,823.36674252,7305998.9247,730.59989247,2026-09-07 16:34:46
600089.SH,特变电工,电力,变压器,S,CN,1,20260907,18.93,19.06,18.8,18.94,18.88,0.06,0.3178,478146.46,904036.809,9.04036809,0.9463,,16.0724,17.9794,1.3506,9569989.1844,956.99891844,9569989.1844,956.99891844,2026-09-07 16:34:46
600312.SH,平高电气,电力,开关设备,S,CN,1,20260907,20.39,20.71,19.92,20.29,20.38,-0.09,-0.4416,244627.11,494567.071,4.94567071,1.8028,,24.5857,21.6465,2.3202,2753193.3177,275.31933177,2753193.3177,275.31933177,2026-09-07 16:34:46
601179.SH,中国西电,电力,特高压,S,CN,1,20260907,12.64,12.67,12.45,12.51,12.6,-0.09,-0.7143,566923.74,709416.959,7.09416959,1.106,,50.5047,47.1658,2.7372,6412478.8824,641.24788824,6412478.8824,641.24788824,2026-09-07 16:34:46
002028.SZ,思源电气,电力,电网,S,CN,1,20260907,147.0,147.0,142.08,145.0,147.2,-2.2,-1.4946,121689.37,1757829.55894,17.5782955894,1.9924,,36.0216,34.1667,6.8965,11347312.589,1134.7312589,8856239.8345,885.62398345,2026-09-07 16:34:46
