trade_date,ts_code,name,close,pct_chg,amount_yi,pe,pe_ttm,pb,turnover_rate,total_mv_yi,float_mv_yi
20260714,000001.SH,上证指数,3967.1262,1.3627,12717.97,17.06,16.84,1.49,1.19,7685599941.03,6089052638.52
20260714,000016.SH,上证50,2955.5528,1.4542,2607.13,11.6,11.5,1.25,0.42,2810843479.38,2242966777.83
20260714,000300.SH,沪深300,4796.502,2.1536,9240.97,14.69,14.46,1.47,0.85,6834593197.34,5274499175.31
20260714,000905.SH,中证500,8275.9388,1.6932,5629.43,40.64,38.85,2.61,1.96,1959052335.27,1639301662.41
20260714,000852.SH,中证1000,7925.1232,1.7626,5192.31,,,,,,
20260714,000688.SH,科创50,2009.7296,0.7727,2020.6,,,,,,
20260714,399001.SZ,深证成指,14924.8678,2.7681,9202.53,37.47,35.57,3.02,2.43,3163297306.52,2705705527.52
20260714,399006.SZ,创业板指,3851.1372,3.4274,3412.97,52.29,48.72,6.49,3.36,1109585742.95,944009209.96
