ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
601360.SH,三六零,AI应用,Agent,A,CN,1,20260721,8.71,9.01,8.68,8.98,8.76,0.22,2.5114,1188297.77,1056493.038,10.56493038,1.6977,1.15,238.9845,97.384,2.1526,6285602.9942,628.56029942,6285602.9942,628.56029942,2026-07-21 19:20:22
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260721,9.06,9.47,9.06,9.34,9.14,0.2,2.1882,660825.32,611424.369,6.1142436899999995,1.9339,1.13,,,4.6284,3191475.5716,319.14755715999996,3191475.5716,319.14755715999996,2026-07-21 19:20:22
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260721,40.6,41.7,40.49,41.7,40.97,0.73,1.7818,461343.32,1900912.05478,19.0091205478,2.1073,1.04,119.3326,116.0791,5.3131,10016672.766,1001.6672766,9129350.559,912.9350559000001,2026-07-21 19:20:22
688111.SH,金山办公,AI应用,办公,S,CN,1,20260721,240.98,249.37,240.0,247.55,244.27,3.28,1.3428,164216.44,4026813.311,40.26813311,3.539,1.31,62.5475,31.6539,7.5921,11486651.717,1148.6651717,11486651.717,1148.6651717,2026-07-21 19:20:22
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260721,37.7,41.46,34.96,41.46,37.69,3.77,10.0027,5027001.26,19306041.6474,193.060416474,17.5765,1.17,70.3515,55.8049,7.6368,11857891.2654,1185.78912654,11857861.4142,1185.7861414200001,2026-07-21 19:20:22
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260721,81.3,89.08,76.0,88.66,81.29,7.37,9.0663,1859138.95,15518432.3339,155.184323339,12.6745,1.17,53.9587,50.9555,5.8377,13019514.4222,1301.95144222,13004930.7388,1300.49307388,2026-07-21 19:20:22
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260721,57.5,61.9,55.31,60.98,56.5,4.48,7.9292,1856785.7,10894852.394,108.94852393999999,0.9357,1.46,34.2943,29.7688,6.867,121009274.8454,12100.927484540001,121009274.8454,12100.927484540001,2026-07-21 19:20:22
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260721,93.18,98.2,85.05,97.88,91.04,6.84,7.5132,1142982.19,10553374.488,105.53374488,7.8123,1.2,65.8045,64.5769,6.3492,14320976.4716,1432.09764716,14320375.4884,1432.03754884,2026-07-21 19:20:22
300308.SZ,中际旭创,AI硬件,光模块,S,CN,1,20260721,1020.01,1136.8,988.82,1136.55,1004.0,132.55,13.2022,481157.35,51302197.6336,513.021976336,4.335,1.22,117.3928,84.7903,35.6174,126751999.8285,12675.199982850001,126150207.969,12615.0207969,2026-07-21 19:20:22
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260721,129.32,135.67,117.5,135.67,123.34,12.33,9.9968,898218.44,11505130.561,115.05130561,3.7512,1.08,98.8445,83.8863,18.3817,32954291.8412,3295.42918412,32486201.8505,3248.6201850499997,2026-07-21 19:20:22
300570.SZ,太辰光,AI硬件,光模块,A,CN,1,20260721,142.01,154.0,120.68,153.19,139.31,13.88,9.9634,246999.31,3442241.3325,34.422413325,12.8516,1.64,116.3806,121.9232,19.6688,3479356.9811,347.93569811,2944201.5032,294.42015032,2026-07-21 19:20:22
300502.SZ,新易盛,AI硬件,光模块,S,CN,1,20260721,519.0,554.4,490.99,551.77,510.0,41.77,8.1902,757063.26,39883138.3394,398.831383394,6.036,1.29,80.7087,71.6328,37.7507,76930901.9359,7693.09019359,69205377.0464,6920.53770464,2026-07-21 19:20:22
