ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
300308.SZ,中际旭创,AI硬件,光模块,S,CN,1,20260918,910.0,947.6,893.08,926.43,896.0,30.43,3.3962,295054.75,27079558.7447,270.795587447,2.6583,1.18,101.0674,53.3533,27.3777,109125082.8712,10912.50828712,102827893.7689,10282.789376890001,2026-09-18 20:21:30
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260918,1816.0,1888.0,1795.0,1835.0,1784.66,50.34,2.8207,34811.54,6399055.722,63.99055722,2.8327,1.23,1196.5914,303.9085,72.7182,22845805.05,2284.580505,22550700.35,2255.070035,2026-09-18 20:21:30
300394.SZ,天孚通信,AI硬件,光模块,S,CN,1,20260918,283.67,292.07,278.68,284.66,277.65,7.01,2.5248,456069.36,13043385.3873,130.433853873,4.1903,1.15,153.9283,133.7092,49.6936,31051424.45,3105.142445,30982052.808,3098.2052808,2026-09-18 20:21:30
300476.SZ,胜宏科技,AI硬件,PCB,S,CN,1,20260918,228.66,231.39,223.16,227.05,222.9,4.15,1.8618,307661.34,7007470.51903,70.0747051903,3.556,1.32,51.749,44.4005,5.8862,22314128.884,2231.4128884,19644250.2045,1964.4250204500001,2026-09-18 20:21:30
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260918,122.8,123.5,117.51,121.2,120.35,0.85,0.7063,177087.44,2139477.48,21.3947748,2.1142,0.99,68.9109,49.4394,15.5886,10151605.344,1015.1605344000001,10151605.344,1015.1605344000001,2026-09-18 20:21:30
002916.SZ,深南电路,AI硬件,PCB,S,CN,1,20260918,389.01,391.9,368.5,384.5,383.68,0.82,0.2137,97624.75,3734045.90552,37.3404590552,1.468,1.25,79.9541,62.8503,14.5261,26190855.77,2619.085577,25570065.14,2557.006514,2026-09-18 20:21:30
002463.SZ,沪电股份,AI硬件,PCB,S,CN,1,20260918,126.2,126.66,119.3,123.5,123.48,0.02,0.0162,589581.66,7255965.64583,72.5596564583,3.0662,1.42,62.1768,46.9414,13.2112,23765889.225,2376.5889225,23747218.495,2374.7218495,2026-09-18 20:21:30
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260918,149.0,149.6,139.4,143.93,146.03,-2.1,-1.4381,875138.63,12565810.249,125.65810249,3.6286,1.2,104.8624,67.304,18.8959,34960650.2541,3496.06502541,34712301.9177,3471.23019177,2026-09-18 20:21:30
688041.SH,海光信息,AI芯片,GPU,S,CN,1,20260918,236.89,245.8,236.89,241.38,232.0,9.38,4.0431,268314.18,6488472.536,64.88472536,1.1544,1.66,220.4608,178.5695,22.1118,56104873.0578,5610.4873057800005,56104873.0578,5610.4873057800005,2026-09-18 20:21:30
300474.SZ,景嘉微,AI芯片,GPU,A,CN,1,20260918,50.0,51.56,49.8,51.17,50.3,0.87,1.7296,100779.83,509611.73861,5.0961173861,2.4793,1.66,,,3.9463,2674242.4464,267.42424464,2079956.6249,207.99566249,2026-09-18 20:21:30
688256.SH,寒武纪,AI芯片,GPU,S,CN,1,20260918,1123.01,1154.79,1103.59,1113.14,1105.99,7.15,0.6465,119645.61,13514873.571,135.14873571,1.9026,1.15,339.9344,210.0811,51.6401,70000254.156,7000.0254156,70000254.156,7000.0254156,2026-09-18 20:21:30
688072.SH,拓荆科技,半导体设备,CVD,S,CN,1,20260918,706.0,729.88,692.01,720.06,694.0,26.06,3.755,64691.32,4626350.134,46.26350134,2.2764,1.18,227.0221,96.7199,16.5451,21038230.6398,2103.82306398,20463190.7238,2046.31907238,2026-09-18 20:21:30
002371.SZ,北方华创,半导体设备,设备,S,CN,1,20260918,674.0,694.4,665.29,686.51,665.5,21.01,3.157,97374.77,6630755.8249,66.30755824900001,1.3429,1.4,90.2198,87.6478,12.2874,49819289.2692,4981.92892692,49777858.3907,4977.785839069999,2026-09-18 20:21:30
688012.SH,中微公司,半导体设备,刻蚀,S,CN,1,20260918,357.6,362.0,350.83,354.92,351.23,3.69,1.0506,206050.46,7336173.265,73.36173265,2.1869,1.45,161.0048,80.3539,11.3177,33995738.9116,3399.57389116,33440455.924,3344.0455924,2026-09-18 20:21:30
688120.SH,华海清科,半导体设备,CMP,A,CN,1,20260918,270.0,275.71,252.99,263.43,265.0,-1.57,-0.5925,162466.7,4308913.201,43.08913201,3.2737,1.9,120.6353,114.5273,16.5261,13073540.9202,1307.35409202,13073540.9202,1307.35409202,2026-09-18 20:21:30
300223.SZ,北京君正,存储,DRAM,A,CN,1,20260918,138.5,146.5,136.1,142.97,135.06,7.91,5.8567,360736.89,5109552.06008,51.0955206008,8.5294,2.07,195.6873,53.7128,5.4129,7362263.9831,736.22639831,6046679.792,604.6679792,2026-09-18 20:21:30
603986.SH,兆易创新,存储,Flash,S,CN,1,20260918,379.99,390.66,378.0,388.18,369.88,18.3,4.9476,410513.9,15787688.481,157.87688481,6.1205,1.52,165.8155,34.4629,7.3295,27326762.8533,2732.67628533,26035944.0175,2603.5944017499996,2026-09-18 20:21:30
688008.SH,澜起科技,存储,DDR5,S,CN,1,20260918,199.97,205.5,198.0,202.53,194.33,8.2,4.2196,399859.0,8073519.298,80.73519298000001,3.4929,1.47,110.5738,80.4182,11.4888,24719556.114,2471.9556114,23184915.4185,2318.49154185,2026-09-18 20:21:30
301308.SZ,江波龙,存储,NAND,A,CN,1,20260918,342.26,348.78,337.03,346.96,335.09,11.87,3.5423,118086.19,4065562.54182,40.655625418199996,4.1897,1.62,112.0516,13.3064,8.5824,15948280.0896,1594.82800896,9779133.5224,977.9133522399999,2026-09-18 20:21:30
601689.SH,拓普集团,机器人,执行器,S,CN,1,20260918,44.62,46.8,44.56,45.0,43.76,1.24,2.8336,301384.85,1364055.536,13.64055536,1.7343,1.54,28.1398,31.1975,3.2291,7820260.2,782.02602,7820260.2,782.02602,2026-09-18 20:21:30
300024.SZ,机器人,机器人,机器人,A,CN,1,20260918,13.02,13.28,13.01,13.22,12.94,0.28,2.1638,216624.27,284785.3562,2.8478535619999996,1.384,1.02,,,5.1065,2069749.5078,206.97495078,2069160.9534,206.91609534,2026-09-18 20:21:30
002050.SZ,三花智控,机器人,热管理,S,CN,1,20260918,35.33,36.13,34.9,35.31,34.64,0.67,1.9342,525467.96,1860224.09259,18.6022409259,1.4236,1.32,36.5712,37.174,4.5716,14858497.0809,1485.8497080900001,13033079.895,1303.3079894999998,2026-09-18 20:21:30
300124.SZ,汇川技术,机器人,工业自动化,S,CN,1,20260918,52.0,52.52,51.82,52.45,51.59,0.86,1.667,374232.76,1955538.27635,19.5553827635,1.5514,1.16,28.1413,29.0552,3.8635,14211337.99,1421.133799,12652056.136,1265.2056136,2026-09-18 20:21:30
002747.SZ,埃斯顿,机器人,工业机器人,S,CN,1,20260918,29.81,29.97,29.2,29.79,29.57,0.22,0.744,342104.83,1013505.2954,10.135052953999999,4.3617,1.46,641.6533,144.5608,8.8042,2885656.3119,288.56563119000003,2336566.734,233.65667340000002,2026-09-18 20:21:30
002837.SZ,英维克,液冷,液冷,S,CN,1,20260918,62.53,63.31,60.93,63.28,61.75,1.53,2.4777,416197.61,2598839.41507,25.9883941507,3.6671,1.27,155.0528,164.8013,22.5758,8092433.0254,809.24330254,7181887.3349,718.18873349,2026-09-18 20:21:30
301018.SZ,申菱环境,液冷,温控,A,CN,1,20260918,107.4,107.5,100.56,105.02,104.14,0.88,0.845,219676.0,2279716.9088,22.797169087999997,7.7673,1.55,181.3245,326.4479,14.4065,3930702.2126,393.07022126000004,2970206.0958,297.02060958,2026-09-18 20:21:30
300499.SZ,高澜股份,液冷,液冷,A,CN,1,20260918,39.1,39.12,37.03,37.72,38.26,-0.54,-1.4114,343751.72,1302717.87238,13.0271787238,12.6504,0.86,405.6633,369.2242,8.3264,1151397.7192,115.13977191999999,1024973.8584,102.49738584,2026-09-18 20:21:30
002028.SZ,思源电气,电力,电网,S,CN,1,20260918,135.01,138.16,133.03,138.0,134.42,3.58,2.6633,101257.78,1374235.91172,13.7423591172,1.6579,1.28,34.2826,32.5173,6.5636,10799511.2916,1079.95112916,8428697.2218,842.8697221799999,2026-09-18 20:21:30
600312.SH,平高电气,电力,开关设备,S,CN,1,20260918,19.25,19.55,19.14,19.49,19.19,0.3,1.5633,110276.76,213543.75,2.1354375,0.8127,0.85,23.6164,20.793,2.2287,2644639.6137,264.46396137,2644639.6137,264.46396137,2026-09-18 20:21:30
601179.SH,中国西电,电力,特高压,S,CN,1,20260918,12.15,12.32,12.13,12.23,12.05,0.18,1.4938,551978.9,674214.741,6.74214741,1.0768,1.09,49.3743,46.1102,2.676,6268954.1752,626.89541752,6268954.1752,626.89541752,2026-09-18 20:21:30
600089.SH,特变电工,电力,变压器,S,CN,1,20260918,17.98,18.18,17.98,18.13,17.91,0.22,1.2284,443303.51,801811.583,8.01811583,0.8773,0.88,15.3851,17.2105,1.2928,9160712.9838,916.0712983799999,9160712.9838,916.0712983799999,2026-09-18 20:21:30
