ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
601360.SH,三六零,AI应用,Agent,A,CN,1,20260828,8.93,9.59,8.86,9.3,8.72,0.58,6.6514,2354718.44,2205186.436,22.051864360000003,3.3641,3.76,247.5007,85.5981,2.3043,6509588.847,650.9588847,6509588.847,650.9588847,2026-08-29 03:35:07
688111.SH,金山办公,AI应用,办公,S,CN,1,20260828,245.0,248.31,241.0,241.3,238.22,3.08,1.2929,96463.74,2365554.822,23.65554822,2.0789,1.81,60.9683,31.0426,7.4264,11196643.342,1119.6643342,11196643.342,1119.6643342,2026-08-29 03:35:07
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260828,40.0,40.48,39.93,40.06,39.77,0.29,0.7292,301923.66,1213608.17255,12.1360817255,1.3787,1.18,114.6395,110.0398,4.2132,9622731.843,962.2731843,8773007.5616,877.30075616,2026-08-29 03:35:07
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260828,10.65,10.87,10.21,10.25,10.18,0.07,0.6876,1365814.62,1435062.984,14.35062984,3.9971,3.37,,,5.2115,3502422.335,350.2422335,3502422.335,350.2422335,2026-08-29 03:35:07
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260828,64.04,66.69,63.8,64.04,63.86,0.18,0.2819,1579644.68,10314637.513,103.14637513,0.796,1.66,36.0152,27.089,7.2307,127081567.0892,12708.15670892,127081567.0892,12708.15670892,2026-08-29 03:35:07
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260828,86.6,87.35,85.75,85.82,86.54,-0.72,-0.832,264503.54,2286016.919,22.86016919,1.8079,1.0,57.6965,51.9072,5.4468,12556458.9374,1255.64589374,12555932.0026,1255.59320026,2026-08-29 03:35:07
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260828,78.0,79.68,77.23,77.44,78.27,-0.83,-1.0604,511857.16,4007312.55091,40.0731255091,3.4895,1.01,47.1302,44.507,5.0989,11371883.5648,1137.18835648,11359145.4592,1135.9145459200001,2026-08-29 03:35:07
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260828,36.0,37.5,35.88,35.89,36.43,-0.54,-1.4823,1641134.04,6015098.24451,60.1509824451,5.7381,1.27,60.9,48.3077,6.6109,10264826.7611,1026.48267611,10264800.9203,1026.48009203,2026-08-29 03:35:07
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260828,123.42,138.47,121.69,131.2,121.69,9.51,7.8149,400503.07,5316048.437,53.16048437,4.7816,2.38,74.5966,53.5186,16.8748,10989196.544,1098.9196544,10989196.544,1098.9196544,2026-08-29 03:35:07
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260828,140.01,151.79,138.41,145.65,140.97,4.68,3.3199,987078.24,14474844.442,144.74844442,4.0928,1.39,106.1155,68.1083,19.1217,35378438.8905,3537.84388905,35127122.7285,3512.7122728500003,2026-08-29 03:35:07
