trade_date,ts_code,name,close,pct_chg,amount_yi,pe,pe_ttm,pb,turnover_rate,total_mv_yi,float_mv_yi
20260717,000001.SH,上证指数,3764.1547,-3.046,12464.45,16.3,16.09,1.42,1.33,7357714669.88,5785206127.83
20260717,000016.SH,上证50,2827.6713,-2.6324,2573.16,11.37,11.27,1.22,0.44,2754555856.62,2203238156.04
20260717,000300.SH,沪深300,4529.0953,-3.6042,9208.22,14.21,13.98,1.42,0.9,6610388038.15,5074623686.05
20260717,000905.SH,中证500,7513.7627,-5.5545,5119.6,37.17,35.5,2.39,2.15,1791795708.22,1503598992.12
20260717,000852.SH,中证1000,7167.9959,-6.0768,5109.07,,,,,,
20260717,000688.SH,科创50,1715.4044,-7.1186,1914.74,,,,,,
20260717,399001.SZ,深证成指,13706.8841,-5.3957,8743.38,34.81,33.04,2.81,2.57,2938435956.46,2508240181.37
20260717,399006.SZ,创业板指,3428.6298,-7.145,3585.04,46.94,43.74,5.83,3.97,996135525.94,845838902.19
