ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260805,11.28,12.15,11.21,11.85,11.38,0.47,4.1301,1598412.39,1883786.267,18.83786267,4.6778,1.21,,,5.8722,4049141.919,404.91419190000005,4049141.919,404.91419190000005,2026-08-05 18:13:43
688111.SH,金山办公,AI应用,办公,S,CN,1,20260805,270.0,288.14,269.45,279.15,274.45,4.7,1.7125,186892.21,5229681.808,52.29681808,4.0277,1.0,70.5317,35.6946,8.5613,12952934.061,1295.2934061,12952934.061,1295.2934061,2026-08-05 18:13:43
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260805,43.5,45.33,43.21,44.17,43.49,0.68,1.5636,781697.96,3462621.37757,34.6262137757,3.5695,1.32,126.401,122.9548,5.6278,10609986.6577,1060.9986657700001,9673083.974,967.3083974,2026-08-05 18:13:43
601360.SH,三六零,AI应用,Agent,A,CN,1,20260805,9.66,10.07,9.62,9.82,9.71,0.11,1.1329,1550506.04,1527205.175,15.272051750000001,2.2151,1.02,261.3394,106.4934,2.354,6873565.8578,687.35658578,6873565.8578,687.35658578,2026-08-05 18:13:43
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260805,59.0,65.92,58.9,65.92,59.93,5.99,9.995,2882234.39,18553114.802,185.53114802000002,1.4524,2.12,37.0725,32.1804,7.4233,130812256.4416,13081.22564416,130812256.4416,13081.22564416,2026-08-05 18:13:43
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260805,34.59,37.75,34.59,36.94,34.32,2.62,7.634,4290121.6,15917765.8335,159.177658335,15.0,1.4,62.6817,49.721,6.8043,10565135.1506,1056.51351506,10565108.5538,1056.51085538,2026-08-05 18:13:43
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260805,73.3,79.37,73.3,77.2,74.14,3.06,4.1273,1121240.64,8685708.53208,86.8570853208,7.644,1.24,46.9841,44.3691,5.0831,11336640.124,1133.6640124,11323941.496,1132.3941496,2026-08-05 18:13:43
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260805,85.8,89.25,85.51,88.65,85.55,3.1,3.6236,642827.74,5678903.156,56.789031560000005,4.3937,1.14,59.5992,58.4873,5.7504,12970520.6805,1297.0520680500001,12969976.3695,1296.99763695,2026-08-05 18:13:43
300476.SZ,胜宏科技,AI硬件,PCB,S,CN,1,20260805,191.1,242.0,191.03,236.35,201.8,34.55,17.1209,740461.41,16387473.3638,163.874733638,8.5583,1.84,53.8687,49.6352,13.3463,23228118.748,2322.8118748,20448881.4615,2044.88814615,2026-08-05 18:13:43
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260805,110.0,123.45,110.0,122.79,112.23,10.56,9.4092,893471.25,10576713.124,105.76713124,3.7047,1.22,89.4605,75.9225,16.6366,29825736.4323,2982.57364323,29613864.7431,2961.38647431,2026-08-05 18:13:43
002916.SZ,深南电路,AI硬件,PCB,S,CN,1,20260805,330.78,356.47,328.0,349.18,332.54,16.64,5.0039,144655.9,4980754.26458,49.807542645800005,2.1759,1.12,72.6095,65.4418,13.1478,23784975.3388,2378.49753388,23213818.121,2321.3818121,2026-08-05 18:13:43
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260805,99.56,111.1,99.55,107.53,102.79,4.74,4.6113,183718.1,1947791.696,19.47791696,2.1934,0.89,61.1385,52.4347,14.6917,9006618.1736,900.66181736,9006618.1736,900.66181736,2026-08-05 18:13:43
002463.SZ,沪电股份,AI硬件,PCB,S,CN,1,20260805,109.65,119.0,109.5,115.6,111.77,3.83,3.4267,816615.28,9348712.42251,93.4871242251,4.247,1.19,58.1995,51.7109,13.2494,22245643.216,2224.5643216,22227689.38,2222.7689379999997,2026-08-05 18:13:43
