ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260731,9.8,11.08,9.8,11.08,10.07,1.01,10.0298,971065.42,1036206.371,10.362063710000001,2.8419,1.5,,,5.4906,3786033.1192,378.60331192,3786033.1192,378.60331192,2026-07-31 18:11:14
688111.SH,金山办公,AI应用,办公,S,CN,1,20260731,248.0,289.3,246.0,269.58,252.19,17.39,6.8956,287369.25,7775204.806,77.75204805999999,6.1931,2.77,68.1137,34.4709,8.2677,12508873.2372,1250.88732372,12508873.2372,1250.88732372,2026-07-31 18:11:14
601360.SH,三六零,AI应用,Agent,A,CN,1,20260731,8.88,9.52,8.88,9.33,8.81,0.52,5.9024,2205865.74,2042900.411,20.42900411,3.1514,2.52,248.299,101.1796,2.2365,6530587.5207,653.05875207,6530587.5207,653.05875207,2026-07-31 18:11:14
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260731,40.47,43.22,40.3,42.22,39.87,2.35,5.8942,955536.8,4014826.11692,40.1482611692,4.3632,3.0,120.8207,117.5266,5.3793,10141581.0887,1014.15810887,9246040.4207,924.6040420700001,2026-07-31 18:11:14
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260731,57.14,57.57,56.3,56.7,53.8,2.9,5.3903,1481832.72,8432426.547,84.32426547,0.7467,1.27,31.8873,27.6795,6.385,112516003.341,11251.600334100001,112516003.341,11251.600334100001,2026-07-31 18:11:14
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260731,73.98,74.98,71.26,71.81,69.08,2.73,3.9519,901683.4,6608869.06904,66.0886906904,6.1471,0.96,43.7038,41.2713,4.7282,10545131.1827,1054.5131182700002,10533319.1558,1053.33191558,2026-07-31 18:11:14
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260731,34.9,35.99,34.07,34.89,33.6,1.29,3.8393,4034086.33,14167134.5525,141.671345525,14.1048,1.17,59.2031,46.9617,6.4267,9978818.7711,997.88187711,9978793.6503,997.87936503,2026-07-31 18:11:14
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260731,85.86,86.38,83.38,83.46,81.0,2.46,3.037,544823.66,4621758.33,46.2175833,3.7239,0.84,56.1099,55.0632,5.4138,12211163.6322,1221.11636322,12210651.1878,1221.06511878,2026-07-31 18:11:14
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260731,92.0,98.88,92.0,94.5,82.4,12.1,14.6845,287657.25,2781773.96,27.8177396,3.4343,1.81,53.7301,46.0809,12.9114,7915236.84,791.523684,7915236.84,791.523684,2026-07-31 18:11:14
002916.SZ,深南电路,AI硬件,PCB,S,CN,1,20260731,312.0,312.95,304.4,308.0,284.5,23.5,8.2601,150172.52,4661288.94717,46.612889471699994,2.2589,1.34,64.0464,57.7241,11.5972,20979931.28,2097.993128,20476132.6,2047.61326,2026-07-31 18:11:14
300570.SZ,太辰光,AI硬件,光模块,A,CN,1,20260731,119.0,123.13,113.69,114.0,105.92,8.08,7.6284,187800.59,2219653.46994,22.1965346994,9.7715,1.33,86.6074,90.7321,14.637,2589246.66,258.924666,2190997.92,219.09979199999998,2026-07-31 18:11:14
