trade_date,ts_code,name,close,pct_chg,amount_yi,pe,pe_ttm,pb,turnover_rate,total_mv_yi,float_mv_yi
20260818,000001.SH,上证指数,3990.3037,0.1921,11351.88,,,,,,
20260818,000016.SH,上证50,2940.7008,-0.1599,1673.77,,,,,,
20260818,000300.SH,沪深300,4725.8134,-0.3224,6198.29,,,,,,
20260818,000905.SH,中证500,8177.1762,-0.0912,4586.88,,,,,,
20260818,000852.SH,中证1000,7945.9644,-0.2813,5392.22,,,,,,
20260818,000688.SH,科创50,1790.8743,0.1132,1225.26,,,,,,
20260818,399001.SZ,深证成指,14622.4951,-0.5562,6984.38,,,,,,
20260818,399006.SZ,创业板指,3705.5645,-0.9249,2690.22,,,,,,
