ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
601360.SH,三六零,AI应用,Agent,A,CN,1,20260924,9.03,9.05,8.91,8.95,9.03,-0.08,-0.8859,591151.36,529730.066,5.29730066,0.8446,0.58,238.1861,82.3767,2.2176,6264604.3205,626.46043205,6264604.3205,626.46043205,2026-09-25 20:57:14
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260924,38.76,38.8,38.28,38.32,38.72,-0.4,-1.0331,138461.1,532292.8883,5.322928883,0.6323,0.82,109.6601,105.2603,4.0302,9204769.9507,920.47699507,8391953.3141,839.1953314099999,2026-09-25 20:57:14
688111.SH,金山办公,AI应用,办公,S,CN,1,20260924,226.0,226.88,222.03,222.03,226.6,-4.57,-2.0168,31308.45,699634.78,6.996347800000001,0.6747,0.62,56.0995,28.5636,6.8334,10302489.5202,1030.24895202,10302489.5202,1030.24895202,2026-09-25 20:57:14
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260924,9.58,9.58,9.27,9.3,9.5,-0.2,-2.1053,326208.08,306088.813,3.0608881300000004,0.9547,0.71,,,4.7285,3177807.582,317.7807582,3177807.582,317.7807582,2026-09-25 20:57:14
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260924,33.58,34.05,33.38,33.4,33.66,-0.26,-0.7724,914572.04,3084576.84461,30.8457684461,3.1977,0.75,56.6748,33.9762,5.3456,9552666.866,955.2666866000001,9552642.818,955.2642818,2026-09-25 20:57:14
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260924,83.11,83.42,82.1,82.17,83.5,-1.33,-1.5928,129943.09,1074056.259,10.740562590000001,0.8882,0.55,55.2427,49.6995,5.2152,12022421.7069,1202.24217069,12021917.1831,1202.19171831,2026-09-25 20:57:14
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260924,70.85,71.38,69.9,69.9,71.27,-1.37,-1.9223,293807.27,2067843.85327,20.6784385327,2.0029,0.57,42.5413,22.4809,4.1838,10264652.133,1026.4652133,10253740.743,1025.3740743,2026-09-25 20:57:14
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260924,62.3,62.57,60.8,61.0,62.98,-1.98,-3.1439,671950.29,4118101.458,41.18101458,0.3386,0.88,34.3055,25.803,6.8874,121048963.03,12104.896303,121048963.03,12104.896303,2026-09-25 20:57:14
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260924,1735.0,1759.98,1695.0,1700.03,1733.98,-33.95,-1.9579,21408.41,3679540.353,36.79540353,1.742,0.65,1108.5783,281.5551,67.3695,21165424.5009,2116.54245009,20892025.6763,2089.20256763,2026-09-25 20:57:14
300394.SZ,天孚通信,AI硬件,光模块,S,CN,1,20260924,273.22,274.67,265.22,267.93,275.4,-7.47,-2.7124,220604.8,5943596.82338,59.4359682338,2.0269,0.62,144.8816,125.8509,46.773,29226474.225,2922.6474225,29161179.684,2916.1179684,2026-09-25 20:57:14
300308.SZ,中际旭创,AI硬件,光模块,S,CN,1,20260924,918.51,936.58,895.86,895.86,922.5,-26.64,-2.8878,184866.28,16868775.638,168.68775638,1.6656,0.83,97.7325,51.5928,26.4743,105524213.0986,10552.42130986,99434816.3508,9943.48163508,2026-09-25 20:57:14
300570.SZ,太辰光,AI硬件,光模块,A,CN,1,20260924,225.94,227.94,216.0,219.11,226.18,-7.07,-3.1258,114763.23,2550807.81724,25.508078172399998,5.9713,0.53,166.461,164.8303,29.8324,4976577.5059,497.65775059000003,4211136.4408,421.11364408,2026-09-25 20:57:14
002463.SZ,沪电股份,AI硬件,PCB,S,CN,1,20260924,126.61,128.0,123.3,124.05,128.1,-4.05,-3.1616,379224.75,4748253.38453,47.482533845300004,1.9722,0.75,62.4537,47.1504,13.27,23871729.2175,2387.17292175,23852975.3385,2385.29753385,2026-09-25 20:57:14
300502.SZ,新易盛,AI硬件,光模块,S,CN,1,20260924,451.26,452.89,435.0,435.0,451.2,-16.2,-3.5904,250150.41,11072857.4872,110.728574872,1.9937,0.74,63.6504,46.2474,24.9708,60671068.2,6067.10682,54580480.95,5458.048095,2026-09-25 20:57:14
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260924,117.08,119.6,113.38,114.08,119.0,-4.92,-4.1345,151465.41,1748839.923,17.48839923,1.8083,0.87,66.6182,47.7945,15.0699,9813857.488,981.3857488,9555240.4096,955.5240409600001,2026-09-25 20:57:14
