ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
601360.SH,三六零,AI应用,Agent,A,CN,1,20260814,9.38,9.6,9.25,9.47,9.39,0.08,0.852,803435.76,756353.857,7.5635385699999995,1.1478,,252.0249,102.6978,2.2701,6628581.3313,662.8581331299999,6628581.3313,662.8581331299999,2026-08-14 16:47:19
688111.SH,金山办公,AI应用,办公,S,CN,1,20260814,254.51,263.2,251.08,256.45,254.5,1.95,0.7662,105101.64,2695076.052,26.950760520000003,2.2651,,64.7962,32.7919,7.8651,11899623.643,1189.9623643,11899623.643,1189.9623643,2026-08-14 16:47:19
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260814,11.84,12.2,11.4,11.65,11.65,0.0,0.0,898731.85,1054895.005,10.548950049999998,2.6302,,,,5.7731,3980801.971,398.08019709999996,3980801.971,398.08019709999996,2026-08-14 16:47:19
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260814,41.87,42.74,41.16,41.78,41.96,-0.18,-0.429,370474.2,1545704.30601,15.4570430601,1.6917,,119.5616,116.3018,5.3233,10035889.5757,1003.58895757,9149681.8753,914.9681875299999,2026-08-14 16:47:19
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260814,65.6,66.48,64.8,66.19,65.23,0.96,1.4717,1071503.13,7034739.811,70.34739811,0.54,,37.2243,27.9984,7.4734,131348046.9337,13134.804693369999,131348046.9337,13134.804693369999,2026-08-14 16:47:19
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260814,40.35,41.68,39.25,39.95,39.6,0.35,0.8838,3245979.18,13042122.1411,130.421221411,11.3493,,67.7892,53.7724,7.3587,11426019.2005,1142.60192005,11425990.4365,1142.5990436499999,2026-08-14 16:47:19
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260814,89.65,90.76,88.08,89.36,89.63,-0.27,-0.3012,501421.74,4463757.094,44.637570939999996,3.4272,,60.0765,58.9557,5.7965,13074401.8952,1307.4401895199999,13073853.2248,1307.38532248,2026-08-14 16:47:19
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260814,79.6,81.16,77.29,78.8,79.46,-0.66,-0.8306,937907.63,7392522.86582,73.9252286582,6.3941,,47.9579,45.2887,5.1884,11571596.396,1157.1596396,11558634.584,1155.8634584000001,2026-08-14 16:47:19
300570.SZ,太辰光,AI硬件,光模块,A,CN,1,20260814,150.02,161.96,147.6,161.5,149.72,11.78,7.868,221831.34,3497549.42535,34.9754942535,11.5421,,122.6938,128.5371,20.7357,3668099.435,366.80994350000003,3103913.72,310.39137200000005,2026-08-14 16:47:19
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260814,110.88,116.2,108.8,115.99,109.85,6.14,5.5894,166608.83,1871476.168,18.714761680000002,1.9891,,65.9487,56.56,15.8476,9715220.3288,971.52203288,9715220.3288,971.52203288,2026-08-14 16:47:19
300502.SZ,新易盛,AI硬件,光模块,S,CN,1,20260814,435.51,449.97,426.5,448.08,429.9,18.18,4.2289,388187.95,17151534.56,171.5153456,3.095,,65.5417,58.1714,30.6565,62473854.2136,6247.38542136,56200129.3056,5620.01293056,2026-08-14 16:47:19
300394.SZ,天孚通信,AI硬件,光模块,S,CN,1,20260814,262.01,267.71,252.0,267.71,257.16,10.55,4.1025,524891.33,13734994.2125,137.349942125,4.8226,,144.7627,134.4585,48.8346,29202478.7521,2920.2478752099996,29137237.8251,2913.72378251,2026-08-14 16:47:19
300308.SZ,中际旭创,AI硬件,光模块,S,CN,1,20260814,930.0,948.77,916.0,943.0,921.04,21.96,2.3843,200146.55,18690993.4477,186.909934477,1.8032,,102.1611,73.7888,30.9961,110305982.21,11030.598221,104667323.14,10466.732314,2026-08-14 16:47:19
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260814,1516.02,1535.0,1470.0,1519.0,1500.68,18.32,1.2208,32660.1,4933245.941,49.33245941,2.6576,,990.5299,531.1562,74.9054,18911595.57,1891.159557,18667309.99,1866.7309989999999,2026-08-14 16:47:19
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260814,144.0,146.3,139.7,143.21,141.74,1.47,1.0371,673037.27,9645409.478,96.45409478,2.7907,,104.3378,88.5484,19.4033,34785761.9877,3478.5761987700002,34538655.9969,3453.86559969,2026-08-14 16:47:19
