ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260902,39.9,39.99,39.41,39.42,40.22,-0.8,-1.9891,215600.82,853376.53916,8.533765391600001,0.9845,,112.808,108.2818,4.1459,9468998.7332,946.8998733200001,8632849.6775,863.2849677500001,2026-09-02 16:05:11
601360.SH,三六零,AI应用,Agent,A,CN,1,20260902,9.14,9.2,8.97,8.99,9.27,-0.28,-3.0205,1095635.58,993062.814,9.93062814,1.5653,,239.2506,82.7448,2.2275,6292602.5521,629.26025521,6292602.5521,629.26025521,2026-09-02 16:05:11
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260902,10.26,10.35,10.05,10.07,10.39,-0.32,-3.0799,436060.06,441995.749,4.41995749,1.2761,,,,5.12,3440916.3818,344.09163818,3440916.3818,344.09163818,2026-09-02 16:05:11
688111.SH,金山办公,AI应用,办公,S,CN,1,20260902,244.0,246.0,238.0,238.4,247.36,-8.96,-3.6223,51056.72,1230671.848,12.30671848,1.1003,,60.2356,30.6696,7.3372,11062079.456,1106.2079456000001,11062079.456,1106.2079456000001,2026-09-02 16:05:11
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260902,85.64,87.5,84.8,85.69,85.6,0.09,0.1051,823857.49,7076118.8492,70.761188492,5.6163,,52.1512,27.5592,5.1289,12583376.8423,1258.33768423,12570000.6333,1257.00006333,2026-09-02 16:05:11
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260902,38.0,38.71,37.65,37.99,38.32,-0.33,-0.8612,1369865.41,5224029.46055,52.2402946055,4.7896,,64.4634,38.6453,6.0802,10865443.5401,1086.54435401,10865416.1873,1086.54161873,2026-09-02 16:05:11
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260902,85.39,86.26,84.81,85.29,86.67,-1.38,-1.5922,232190.87,1983582.596,19.835825959999998,1.587,,57.3402,51.5866,5.4132,12478913.8053,1247.8913805299999,12478390.1247,1247.83901247,2026-09-02 16:05:11
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260902,61.72,62.4,61.4,61.8,62.94,-1.14,-1.8112,619731.56,3836041.09,38.3604109,0.3123,,34.7554,26.1414,6.9778,122636490.414,12263.6490414,122636490.414,12263.6490414,2026-09-02 16:05:11
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260902,120.0,127.45,119.99,124.86,122.64,2.22,1.8102,229258.0,2861771.227,28.61771227,2.7371,,70.9919,50.9324,16.0593,10458163.7232,1045.81637232,10458163.7232,1045.81637232,2026-09-02 16:05:11
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260902,139.0,149.23,138.99,144.98,144.42,0.56,0.3878,655882.08,9553436.834,95.53436834,2.7195,,105.6274,67.795,19.0337,35215695.6426,3521.56956426,34965535.5522,3496.55355522,2026-09-02 16:05:11
