ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
688111.SH,金山办公,AI应用,办公,S,CN,1,20260911,226.79,231.19,223.8,228.82,227.72,1.1,0.483,52935.88,1205671.759,12.056717590000002,1.1408,,57.8151,29.4371,7.0423,10617554.6188,1061.75546188,10617554.6188,1061.75546188,2026-09-11 16:15:06
601360.SH,三六零,AI应用,Agent,A,CN,1,20260911,8.79,8.83,8.58,8.74,8.71,0.03,0.3444,899486.66,781172.069,7.8117206900000005,1.2851,,232.5974,80.4438,2.1656,6117613.6046,611.76136046,6117613.6046,611.76136046,2026-09-11 16:15:06
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260911,38.9,39.16,38.15,39.15,39.16,-0.01,-0.0255,227145.19,878727.17918,8.7872717918,1.0372,,112.0353,107.5402,4.1175,9404142.5775,940.41425775,8573720.5701,857.37205701,2026-09-11 16:15:06
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260911,9.45,9.47,9.28,9.36,9.53,-0.17,-1.7838,355693.94,332456.025,3.32456025,1.041,,,,4.759,3198309.5664,319.83095664,3198309.5664,319.83095664,2026-09-11 16:15:06
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260911,62.66,64.49,62.5,64.07,63.91,0.16,0.2504,758983.26,4825820.28,48.2582028,0.3825,,36.032,27.1017,7.2341,127141099.3661,12714.10993661,127141099.3661,12714.10993661,2026-09-11 16:15:06
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260911,69.01,70.73,68.09,70.54,70.43,0.11,0.1562,709782.83,4913233.75803,49.1323375803,4.8386,,42.9308,22.6868,4.2221,10358634.6418,1035.86346418,10347623.3478,1034.76233478,2026-09-11 16:15:06
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260911,81.73,82.34,80.68,82.25,82.35,-0.1,-0.1214,216229.53,1760637.199,17.60637199,1.4779,,55.2964,49.7479,5.2202,12034126.6325,1203.41266325,12033621.6175,1203.36216175,2026-09-11 16:15:06
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260911,32.75,33.18,31.9,32.84,33.1,-0.26,-0.7855,1233422.1,4016497.35139,40.1649735139,4.3126,,55.7246,33.4065,5.256,9392502.3916,939.25023916,9392478.7468,939.24787468,2026-09-11 16:15:06
300308.SZ,中际旭创,AI硬件,光模块,S,CN,1,20260911,898.17,929.8,891.17,926.0,890.1,35.9,4.0333,327813.0,29974072.2303,299.74072230300004,2.9534,,101.0205,53.3286,27.365,109074432.7566,10907.44327566,102780166.4778,10278.01664778,2026-09-11 16:15:06
300502.SZ,新易盛,AI硬件,光模块,S,CN,1,20260911,408.8,426.3,408.1,423.0,410.9,12.1,2.9448,422913.76,17733374.4619,177.333744619,3.3719,,61.8732,44.9562,24.2736,58977058.41,5897.705841,53054487.36,5305.448736,2026-09-11 16:15:06
002916.SZ,深南电路,AI硬件,PCB,S,CN,1,20260911,388.41,400.33,384.59,396.68,392.31,4.37,1.1139,90045.64,3538066.9748,35.380669748,1.354,,82.4868,64.8413,14.9863,27020516.6888,2702.05166888,26380060.9616,2638.0060961599997,2026-09-11 16:15:06
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260911,143.55,150.3,138.43,148.43,146.96,1.47,1.0003,796210.52,11515917.539,115.15917539,3.3014,,108.141,69.4082,19.4866,36053701.9191,3605.3701919100004,35797588.9227,3579.75889227,2026-09-11 16:15:06
002463.SZ,沪电股份,AI硬件,PCB,S,CN,1,20260911,126.05,129.06,123.61,128.25,127.92,0.33,0.258,439496.59,5563126.60643,55.6312660643,2.2856,,64.5682,48.7468,13.7193,24679961.8875,2467.99618875,24660573.0525,2466.05730525,2026-09-11 16:15:06
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260911,122.6,126.33,120.18,125.25,125.57,-0.32,-0.2548,160875.74,1984563.264,19.845632639999998,1.9207,,71.2136,51.0915,16.1095,10490829.78,1049.082978,10490829.78,1049.082978,2026-09-11 16:15:06
300476.SZ,胜宏科技,AI硬件,PCB,S,CN,1,20260911,226.92,230.5,221.0,228.99,229.95,-0.96,-0.4175,234440.25,5307212.44555,53.0721244555,2.7097,,52.1912,44.7799,5.9365,22504789.1352,2250.4789135200003,19812098.0151,1981.2098015099998,2026-09-11 16:15:06
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260911,1684.21,1734.34,1665.5,1701.0,1719.0,-18.0,-1.0471,33651.56,5724728.792,57.247287920000005,2.7383,,1109.2109,281.7157,67.408,21177501.03,2117.7501030000003,20903946.21,2090.394621,2026-09-11 16:15:06
300570.SZ,太辰光,AI硬件,光模块,A,CN,1,20260911,199.21,204.31,191.63,200.86,203.27,-2.41,-1.1856,181838.07,3620993.51527,36.2099351527,9.4612,,152.5962,151.1013,27.3476,4562070.9134,456.20709134,3860384.5808,386.03845808,2026-09-11 16:15:06
300394.SZ,天孚通信,AI硬件,光模块,S,CN,1,20260911,264.0,270.89,254.6,261.96,269.0,-7.04,-2.6171,455444.02,11968351.1841,119.683511841,4.1846,,141.6534,123.0467,45.7308,28575251.7,2857.52517,28511412.048,2851.1412048,2026-09-11 16:15:06
