trade_date,ts_code,name,close,pct_chg,amount_yi,pe,pe_ttm,pb,turnover_rate,total_mv_yi,float_mv_yi
20260708,000001.SH,上证指数,3970.8797,-0.4851,11923.56,17.02,16.8,1.48,1.02,7665290286.11,6082545142.89
20260708,000016.SH,上证50,2920.8419,-0.0358,2100.1,11.39,11.29,1.22,0.32,2759544962.97,2204071423.92
20260708,000300.SH,沪深300,4755.5338,-0.7664,7832.49,14.53,14.3,1.44,0.73,6758299678.69,5221671797.09
20260708,000905.SH,中证500,8390.0194,-1.3958,5506.98,41.12,39.31,2.63,1.79,1982037106.81,1660814844.28
20260708,000852.SH,中证1000,8117.8607,-2.2157,5276.41,,,,,,
20260708,000688.SH,科创50,2016.2327,0.7318,1693.5,,,,,,
20260708,399001.SZ,深证成指,14939.7268,-1.8744,8439.9,37.48,35.58,3.03,2.39,3164234668.75,2708997545.8
20260708,399006.SZ,创业板指,3845.3513,-1.7014,3247.84,52.34,48.77,6.53,3.48,1110666638.97,945499315.38
