trade_date,ts_code,name,close,pct_chg,amount_yi,pe,pe_ttm,pb,turnover_rate,total_mv_yi,float_mv_yi
20260723,000001.SH,上证指数,3876.7774,0.252,10258.76,16.84,16.62,1.47,1.16,7598873513.95,5964357571.46
20260723,000016.SH,上证50,2978.7704,-0.4105,2042.07,11.85,11.75,1.27,0.36,2869723179.43,2297494412.49
20260723,000300.SH,沪深300,4728.0018,0.228,7418.19,14.8,14.56,1.48,0.74,6882949748.81,5287564250.09
20260723,000905.SH,中证500,7734.31,-0.2238,4530.37,38.42,36.65,2.47,1.86,1851839211.4,1553750046.5
20260723,000852.SH,中证1000,7195.4997,0.5132,4222.21,,,,,,
20260723,000688.SH,科创50,1789.6941,-3.7843,1391.87,,,,,,
20260723,399001.SZ,深证成指,14123.307,0.44,7319.11,35.85,34.0,2.9,2.07,3026371186.12,2588789639.71
20260723,399006.SZ,创业板指,3575.5202,0.2464,2633.97,48.83,45.5,6.06,2.92,1036166274.06,882532720.18
