trade_date,ts_code,name,close,pct_chg,amount_yi,pe,pe_ttm,pb,turnover_rate,total_mv_yi,float_mv_yi
20260731,000001.SH,上证指数,3832.2624,0.7246,11876.82,,,,,,
20260731,000016.SH,上证50,2922.9673,-0.1199,2404.01,,,,,,
20260731,000300.SH,沪深300,4588.1968,0.8457,8329.09,,,,,,
20260731,000905.SH,中证500,7493.985,2.5229,5139.56,,,,,,
20260731,000852.SH,中证1000,7075.5065,2.5338,4986.02,,,,,,
20260731,000688.SH,科创50,1635.9624,2.9934,1629.75,,,,,,
20260731,399001.SZ,深证成指,13578.9301,2.2063,8496.98,,,,,,
20260731,399006.SZ,创业板指,3343.9641,3.0619,3560.84,,,,,,
