ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260813,11.77,12.02,11.58,11.65,11.77,-0.12,-1.0195,774186.89,913485.997,9.134859969999999,2.2657,0.73,,,5.7731,3980801.971,398.08019709999996,3980801.971,398.08019709999996,2026-08-13 16:53:05
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260813,42.62,43.16,41.95,41.96,42.59,-0.63,-1.4792,360596.25,1534636.41002,15.3463641002,1.6466,0.85,120.0767,116.8028,5.3462,10079127.0128,1007.9127012800001,9189101.2802,918.9101280200001,2026-08-13 16:53:05
601360.SH,三六零,AI应用,Agent,A,CN,1,20260813,9.58,9.8,9.38,9.39,9.58,-0.19,-1.9833,1045598.55,1001518.221,10.01518221,1.4938,0.97,249.8958,101.8303,2.2509,6572584.8681,657.2584868099999,6572584.8681,657.2584868099999,2026-08-13 16:53:05
688111.SH,金山办公,AI应用,办公,S,CN,1,20260813,261.01,265.66,254.08,254.5,260.48,-5.98,-2.2958,122328.99,3179803.027,31.798030269999998,2.6363,1.03,64.3035,32.5426,7.8053,11809141.03,1180.9141029999998,11809141.03,1180.9141029999998,2026-08-13 16:53:05
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260813,37.9,40.7,37.89,39.6,37.0,2.6,7.027,4177213.69,16460897.925,164.60897925,14.6053,1.59,67.1953,53.3013,7.2942,11325916.404,1132.5916404,11325887.892,1132.5887892,2026-08-13 16:53:05
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260813,77.01,82.52,77.01,79.46,75.02,4.44,5.9184,1505658.05,11947134.569,119.47134569,10.2647,2.15,48.3596,45.668,5.2319,11668515.8582,1166.85158582,11655445.4828,1165.5445482799998,2026-08-13 16:53:05
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260813,87.29,92.47,87.28,89.63,86.42,3.21,3.7144,835681.45,7492434.067,74.92434066999999,5.7119,2.06,60.258,59.1339,5.814,13113906.0191,1311.39060191,13113355.6909,1311.33556909,2026-08-13 16:53:05
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260813,67.99,68.08,65.2,65.23,65.6,-0.37,-0.564,1468897.1,9785252.845,97.85252845000001,0.7402,0.88,36.6844,27.5923,7.365,129443014.0729,12944.30140729,129443014.0729,12944.30140729,2026-08-13 16:53:05
300394.SZ,天孚通信,AI硬件,光模块,S,CN,1,20260813,250.1,271.4,250.1,257.16,240.05,17.11,7.1277,646794.62,16858879.504,168.58879504,5.9427,1.24,139.0578,129.1597,46.9101,28051658.2716,2805.16582716,27988988.3796,2798.89883796,2026-08-13 16:53:05
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260813,1469.6,1596.0,1469.19,1500.68,1429.0,71.68,5.0161,54253.44,8276345.318,82.76345318,4.4147,0.99,978.5835,524.7502,74.002,18683511.0204,1868.35110204,18442171.6628,1844.21716628,2026-08-13 16:53:05
300502.SZ,新易盛,AI硬件,光模块,S,CN,1,20260813,444.4,452.88,428.27,429.9,428.2,1.7,0.397,439715.53,19447498.3801,194.474983801,3.5058,0.81,62.8825,55.8112,29.4126,59939095.533,5993.9095533,53919915.168,5391.9915168,2026-08-13 16:53:05
300308.SZ,中际旭创,AI硬件,光模块,S,CN,1,20260813,960.0,966.06,920.66,921.04,921.0,0.04,0.0043,293371.22,27745041.5305,277.450415305,2.6431,0.68,99.7821,72.0704,30.2742,107737244.8088,10773.72448088,102229895.3392,10222.989533920001,2026-08-13 16:53:05
300570.SZ,太辰光,AI硬件,光模块,A,CN,1,20260813,153.0,159.66,149.51,149.72,149.76,-0.04,-0.0267,200026.08,3086334.06988,30.8633406988,10.4076,0.91,113.7444,119.1614,19.2233,3400543.9468,340.05439468000003,2877510.6016,287.75106016,2026-08-13 16:53:05
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260813,146.08,151.9,141.63,141.74,143.23,-1.49,-1.0403,824227.23,12100094.06,121.0009406,3.4175,1.07,103.2669,87.6395,19.2041,34428698.4438,3442.8698443800004,34184128.9086,3418.41289086,2026-08-13 16:53:05
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260813,113.8,115.23,109.16,109.85,111.9,-2.05,-1.832,147901.26,1672811.258,16.728112579999998,1.7658,0.93,62.4576,53.566,15.0087,9200939.332,920.0939332,9200939.332,920.0939332,2026-08-13 16:53:05
002463.SZ,沪电股份,AI硬件,PCB,S,CN,1,20260813,124.9,128.99,120.29,120.66,123.01,-2.35,-1.9104,554657.4,6926319.37197,69.2631937197,2.8846,1.02,60.747,53.9744,13.8294,23219371.1976,2321.93711976,23200631.493,2320.0631493,2026-08-13 16:53:05
002916.SZ,深南电路,AI硬件,PCB,S,CN,1,20260813,394.98,402.88,377.15,377.98,385.8,-7.82,-2.027,88683.91,3457606.92352,34.5760692352,1.334,0.78,78.5983,70.8394,14.2322,25746735.1468,2574.67351468,25128469.481,2512.8469480999997,2026-08-13 16:53:05
300476.SZ,胜宏科技,AI硬件,PCB,S,CN,1,20260813,286.0,287.68,271.2,271.3,279.39,-8.09,-2.8956,522046.72,14553510.9111,145.535109111,6.0339,0.91,61.8345,56.9749,15.3199,26662951.624,2666.2951624,23472737.637,2347.2737637,2026-08-13 16:53:05
688256.SH,寒武纪,AI芯片,GPU,S,CN,1,20260813,1130.0,1170.0,1100.55,1105.5,1105.38,0.12,0.0109,129918.22,14834774.792,148.34774792,2.0678,0.89,337.3001,208.4531,51.2399,69457791.15,6945.779115,69457791.15,6945.779115,2026-08-13 16:53:05
688041.SH,海光信息,AI芯片,GPU,S,CN,1,20260813,293.3,296.99,285.36,286.0,287.66,-1.66,-0.5771,186107.27,5445365.942,54.45365942,0.8007,1.19,261.2138,243.8512,28.2908,66476069.66,6647.606965999999,66476069.66,6647.606965999999,2026-08-13 16:53:05
300474.SZ,景嘉微,AI芯片,GPU,A,CN,1,20260813,53.61,54.2,52.8,52.8,53.61,-0.81,-1.5109,80452.7,431824.1118,4.318241118,1.9793,0.89,,,4.0447,2759429.904,275.9429904,2146183.248,214.6183248,2026-08-13 16:53:05
688072.SH,拓荆科技,半导体设备,CVD,S,CN,1,20260813,717.0,718.58,683.13,685.11,703.03,-17.92,-2.549,66415.82,4675941.029,46.75941029,2.3494,0.94,214.8983,121.1167,27.4791,19914708.969,1991.4708969,19367580.123,1936.7580123,2026-08-13 16:53:05
688012.SH,中微公司,半导体设备,刻蚀,S,CN,1,20260813,388.0,388.23,370.0,370.42,380.95,-10.53,-2.7641,242760.28,9242028.782,92.42028782,2.5765,0.88,168.0362,130.0183,14.5954,35480394.4766,3548.03944766,34900861.274,3490.0861273999994,2026-08-13 16:53:05
002371.SZ,北方华创,半导体设备,设备,S,CN,1,20260813,768.37,773.4,738.0,738.6,760.0,-21.4,-2.8158,82141.96,6226337.47772,62.2633747772,1.1328,1.0,97.0653,96.1248,13.6405,53599404.312,5359.9404312,53556613.3733,5355.66133733,2026-08-13 16:53:05
688120.SH,华海清科,半导体设备,CMP,A,CN,1,20260813,276.01,279.0,262.0,262.99,273.33,-10.34,-3.783,108083.92,2938425.918,29.38425918,2.1779,0.77,120.4338,118.91,16.9045,13051704.5386,1305.17045386,13051704.5386,1305.17045386,2026-08-13 16:53:05
603986.SH,兆易创新,存储,Flash,S,CN,1,20260813,425.26,431.91,402.8,404.5,413.17,-8.67,-2.0984,544439.25,22901029.235,229.01029235,8.1443,0.94,172.2403,98.7448,11.2314,28385585.25,2838.558525,27040497.355,2704.0497355,2026-08-13 16:53:05
300223.SZ,北京君正,存储,DRAM,A,CN,1,20260813,144.58,149.49,137.15,137.48,140.57,-3.09,-2.1982,385471.81,5550640.38555,55.5064038555,9.1142,1.01,176.74,107.0242,5.2294,6649417.7175,664.94177175,5814489.3181,581.44893181,2026-08-13 16:53:05
688008.SH,澜起科技,存储,DDR5,S,CN,1,20260813,221.8,225.3,210.12,210.22,215.43,-5.21,-2.4184,477775.34,10469579.96,104.69579960000002,4.1736,1.06,114.7723,100.3204,12.3086,25658149.836,2565.8149836,24065239.319,2406.5239318999998,2026-08-13 16:53:05
301308.SZ,江波龙,存储,NAND,A,CN,1,20260813,423.2,425.68,396.99,397.0,414.3,-17.3,-4.1757,222777.47,9197256.45189,91.97256451889999,7.9041,0.9,118.0042,14.0133,9.0383,16795521.7,1679.55217,11189520.43,1118.952043,2026-08-13 16:53:05
002747.SZ,埃斯顿,机器人,工业机器人,S,CN,1,20260813,34.71,36.07,34.33,34.67,34.71,-0.04,-0.1152,722799.92,2547514.35408,25.4751435408,9.2378,0.9,746.0959,257.7497,10.3631,3355357.3995,335.53573995,2712702.8384,271.27028384,2026-08-13 16:53:05
601689.SH,拓普集团,机器人,执行器,S,CN,1,20260813,50.08,50.88,49.65,49.69,50.3,-0.61,-1.2127,206451.81,1039293.709,10.39293709,1.188,0.82,31.0726,31.2262,3.512,8635305.0964,863.53050964,8635305.0964,863.53050964,2026-08-13 16:53:05
002050.SZ,三花智控,机器人,热管理,S,CN,1,20260813,39.15,39.45,38.53,38.53,39.17,-0.64,-1.6339,544523.46,2128314.019,21.283140189999997,1.4753,0.84,39.9063,39.6699,4.9692,16213477.5567,1621.34775567,14221596.385,1422.1596385,2026-08-13 16:53:05
300024.SZ,机器人,机器人,机器人,A,CN,1,20260813,15.9,15.97,15.45,15.46,15.84,-0.38,-2.399,366345.28,576209.40384,5.762094038400001,2.3406,0.91,,,5.9821,2420448.3654,242.04483654,2419783.2762,241.97832762000002,2026-08-13 16:53:05
300124.SZ,汇川技术,机器人,工业自动化,S,CN,1,20260813,63.5,63.7,61.07,61.07,63.15,-2.08,-3.2937,349221.84,2168032.01257,21.680320125699996,1.4489,1.46,32.7432,34.8801,4.5449,16535337.0173,1653.53370173,14719791.8729,1471.97918729,2026-08-13 16:53:05
002837.SZ,英维克,液冷,液冷,S,CN,1,20260813,56.82,57.87,55.37,55.45,56.01,-0.56,-0.9998,437344.06,2489256.90686,24.8925690686,3.8687,1.13,135.3912,146.4324,20.4122,7066268.532,706.6268531999999,6268390.1645,626.83901645,2026-08-13 16:53:05
300499.SZ,高澜股份,液冷,液冷,A,CN,1,20260813,29.22,29.6,28.3,28.31,28.73,-0.42,-1.4619,178072.27,518372.43113,5.1837243113,6.561,0.95,304.4626,283.0247,6.2063,864158.7866,86.41587866,768357.1804,76.83571803999999,2026-08-13 16:53:05
301018.SZ,申菱环境,液冷,温控,A,CN,1,20260813,93.72,96.5,89.88,90.0,91.85,-1.85,-2.0142,194241.52,1827180.19693,18.2718019693,6.868,1.03,155.3914,176.4111,12.2062,3368531.7,336.85317000000003,2545406.1,254.54061000000002,2026-08-13 16:53:05
002028.SZ,思源电气,电力,电网,S,CN,1,20260813,166.39,173.1,165.56,167.58,165.89,1.69,1.0187,109862.43,1858419.9161,18.584199161,1.7986,1.28,41.631,40.3073,8.1367,13114363.3614,1311.43633614,10235878.569,1023.5878569,2026-08-13 16:53:05
601179.SH,中国西电,电力,特高压,S,CN,1,20260813,13.79,14.07,13.68,13.85,13.79,0.06,0.4351,1453893.0,2022268.32,20.222683200000002,2.8364,1.05,55.9145,53.7263,3.04,7099347.124,709.9347124,7099347.124,709.9347124,2026-08-13 16:53:05
600089.SH,特变电工,电力,变压器,S,CN,1,20260813,21.35,21.43,21.0,21.01,21.34,-0.33,-1.5464,916233.22,1943393.037,19.43393037,1.8133,1.05,17.829,17.2095,1.4753,10615917.2526,1061.59172526,10615917.2526,1061.59172526,2026-08-13 16:53:05
