ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
688111.SH,金山办公,AI应用,办公,S,CN,1,20260812,261.5,265.33,258.91,260.48,261.4,-0.92,-0.352,76741.45,2008974.19,20.0897419,1.6539,0.55,65.8145,33.3073,7.9887,12086621.0432,1208.66210432,12086621.0432,1208.66210432,2026-08-12 16:50:32
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260812,42.88,43.23,42.47,42.59,42.88,-0.29,-0.6763,305878.15,1306350.19916,13.0635019916,1.3967,0.59,121.8795,118.5566,5.4265,10230458.0428,1023.04580428,9327069.1975,932.70691975,2026-08-12 16:50:32
601360.SH,三六零,AI应用,Agent,A,CN,1,20260812,9.68,9.75,9.51,9.58,9.67,-0.09,-0.9307,745151.01,716576.065,7.165760649999999,1.0646,0.6,254.9523,103.8907,2.2964,6705576.4682,670.55764682,6705576.4682,670.55764682,2026-08-12 16:50:32
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260812,11.94,12.05,11.73,11.77,11.92,-0.15,-1.2584,745538.09,882630.173,8.826301729999999,2.1819,0.6,,,5.8326,4021805.9398,402.18059397999997,4021805.9398,402.18059397999997,2026-08-12 16:50:32
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260812,86.98,87.2,86.0,86.42,86.35,0.07,0.0811,268695.84,2323850.918,23.23850918,1.8365,0.56,58.0999,57.0161,5.6058,12644245.8794,1264.42458794,12643715.2606,1264.37152606,2026-08-12 16:50:32
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260812,75.79,75.98,74.06,75.02,75.11,-0.09,-0.1198,538897.63,4037070.14763,40.3707014763,3.6739,0.66,45.6574,43.1162,4.9396,11016512.2034,1101.65122034,11004172.1636,1100.4172163599999,2026-08-12 16:50:32
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260812,66.46,66.77,64.51,65.6,66.01,-0.41,-0.6211,1301531.22,8539389.599,85.39389598999999,0.6559,0.65,36.8925,27.7489,7.4068,130177245.488,13017.7245488,130177245.488,13017.7245488,2026-08-12 16:50:32
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260812,37.53,37.95,36.51,37.0,37.39,-0.39,-1.0431,1944189.17,7199553.73956,71.9955373956,6.7977,0.63,62.7835,49.8017,6.8153,10582295.63,1058.229563,10582268.99,1058.226899,2026-08-12 16:50:32
300394.SZ,天孚通信,AI硬件,光模块,S,CN,1,20260812,224.01,248.5,221.99,240.05,222.49,17.56,7.8925,534736.9,12718552.0103,127.18552010299999,4.9131,0.91,129.8057,120.5661,43.789,26185256.5255,2618.52565255,26126756.3405,2612.67563405,2026-08-12 16:50:32
300570.SZ,太辰光,AI硬件,光模块,A,CN,1,20260812,140.48,154.98,139.5,149.76,140.45,9.31,6.6287,210570.69,3123430.95949,31.234309594899997,10.9562,0.85,113.7748,119.1933,19.2284,3401452.4544,340.14524544,2878279.3728,287.82793728,2026-08-12 16:50:32
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260812,136.95,145.55,135.64,143.23,135.3,7.93,5.861,764841.45,10743291.329,107.43291329,3.1713,0.96,104.3524,88.5608,19.406,34790619.9951,3479.06199951,34543479.4947,3454.34794947,2026-08-12 16:50:32
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260812,1365.0,1469.0,1365.0,1429.0,1351.0,78.0,5.7735,51044.3,7284964.34,72.8496434,4.1536,0.83,931.8415,499.6855,70.4673,17791092.87,1779.109287,17561281.09,1756.128109,2026-08-12 16:50:32
300308.SZ,中际旭创,AI硬件,光模块,S,CN,1,20260812,880.13,936.8,876.01,921.0,886.96,34.04,3.8378,310728.73,28408443.4932,284.084434932,2.7995,0.6,99.7777,72.0673,30.2729,107732565.87,10773.256587,102225455.58,10222.545558,2026-08-12 16:50:32
300502.SZ,新易盛,AI硬件,光模块,S,CN,1,20260812,410.01,441.8,409.5,428.2,415.3,12.9,3.1062,437323.45,18751553.8095,187.515538095,3.4868,0.7,62.6338,55.5905,29.2963,59702071.894,5970.2071894,53706693.824,5370.6693824,2026-08-12 16:50:32
300476.SZ,胜宏科技,AI硬件,PCB,S,CN,1,20260812,276.0,281.6,272.0,279.39,274.53,4.86,1.7703,397807.52,11038953.8031,110.38953803099999,4.5979,0.62,63.6783,58.6739,15.7767,27458024.5272,2745.80245272,24172680.3111,2417.26803111,2026-08-12 16:50:32
002463.SZ,沪电股份,AI硬件,PCB,S,CN,1,20260812,121.0,123.86,120.0,123.01,121.0,2.01,1.6612,374643.24,4581168.87462,45.8116887462,1.9484,0.59,61.9301,55.0256,14.0987,23671596.6436,2367.1596643599996,23652491.9605,2365.2491960499997,2026-08-12 16:50:32
002916.SZ,深南电路,AI硬件,PCB,S,CN,1,20260812,380.7,394.18,377.0,385.8,380.7,5.1,1.3396,93831.98,3622899.07644,36.2289907644,1.4114,0.76,80.2244,72.305,14.5267,26279407.428,2627.9407428,25648350.51,2564.835051,2026-08-12 16:50:32
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260812,110.81,114.21,110.44,111.9,111.08,0.82,0.7382,123181.92,1380005.974,13.80005974,1.4707,0.72,63.6232,54.5656,15.2888,9372645.528,937.2645528,9372645.528,937.2645528,2026-08-12 16:50:32
688256.SH,寒武纪,AI芯片,GPU,S,CN,1,20260812,1095.98,1134.55,1092.0,1105.38,1090.64,14.74,1.3515,103077.38,11460557.563,114.60557562999999,1.6406,0.64,337.2634,208.4305,51.2343,69450251.634,6945.025163400001,69450251.634,6945.025163400001,2026-08-12 16:50:32
300474.SZ,景嘉微,AI芯片,GPU,A,CN,1,20260812,53.11,54.28,52.8,53.61,53.12,0.49,0.9224,87820.58,468564.28942,4.6856428942,2.1605,0.93,,,4.1068,2801762.0673,280.17620673000005,2179107.6501,217.91076501000003,2026-08-12 16:50:32
688041.SH,海光信息,AI芯片,GPU,S,CN,1,20260812,289.05,290.5,283.59,287.66,287.01,0.65,0.2265,133994.3,3849672.15,38.4967215,0.5765,0.73,262.73,245.2666,28.4551,66861909.7846,6686.190978459999,66861909.7846,6686.190978459999,2026-08-12 16:50:32
688012.SH,中微公司,半导体设备,刻蚀,S,CN,1,20260812,370.0,385.91,367.47,380.95,363.1,17.85,4.916,261252.91,9901701.101,99.01701101,2.7728,0.87,172.813,133.7143,15.0103,36489002.4185,3648.90024185,35892994.715,3589.2994715000004,2026-08-12 16:50:32
688120.SH,华海清科,半导体设备,CMP,A,CN,1,20260812,269.91,273.6,265.38,273.33,268.33,5.0,1.8634,110881.97,2989737.372,29.89737372,2.2343,0.7,125.1689,123.5852,17.5691,13564859.5062,1356.48595062,13564859.5062,1356.48595062,2026-08-12 16:50:32
