ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
002463.SZ,沪电股份,AI硬件,PCB,S,CN,1,20260724,112.0,116.49,110.01,112.22,115.74,-3.52,-3.0413,420709.23,4782409.29311,47.8240929311,2.188,0.51,56.4978,50.199,12.862,21595208.3192,2159.52083192,21577779.431,2157.7779431000004,2026-07-24 19:09:01
300570.SZ,太辰光,AI硬件,光模块,A,CN,1,20260724,139.58,142.3,134.68,135.93,141.0,-5.07,-3.5957,94886.56,1308786.06248,13.087860624800001,4.9371,0.55,103.2679,108.186,17.4527,3087335.9517,308.73359517,2612476.7304,261.24767304,2026-07-24 19:09:01
300476.SZ,胜宏科技,AI硬件,PCB,S,CN,1,20260724,233.45,239.0,230.0,230.01,238.93,-8.92,-3.7333,212304.36,4963822.86829,49.6382286829,2.4538,0.52,52.4237,48.3037,12.9883,22605033.1848,2260.50331848,19900347.8949,1990.03478949,2026-07-24 19:09:01
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260724,1400.0,1468.0,1354.0,1390.0,1445.0,-55.0,-3.8062,40772.33,5788626.14,57.886261399999995,3.3177,0.54,906.4098,486.0481,68.5441,17305541.7,1730.5541699999999,17082001.9,1708.2001899999998,2026-07-24 19:09:01
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260724,99.95,100.37,95.9,96.78,100.66,-3.88,-3.8546,119308.57,1169686.491,11.696864909999999,1.4244,0.56,55.0264,47.1927,13.2229,8106207.6336,810.6207633600001,8106207.6336,810.6207633600001,2026-07-24 19:09:01
300394.SZ,天孚通信,AI硬件,光模块,S,CN,1,20260724,209.07,212.49,203.12,203.41,212.09,-8.68,-4.0926,255014.46,5266409.03577,52.6640903577,2.343,0.53,109.9928,102.1635,37.1053,22188473.3591,2218.84733591,22138902.3421,2213.89023421,2026-07-24 19:09:01
300502.SZ,新易盛,AI硬件,光模块,S,CN,1,20260724,481.94,495.65,476.0,476.02,497.3,-21.28,-4.2791,336973.79,16318973.7851,163.189737851,2.6867,0.52,69.6286,61.7987,32.5681,66369407.4334,6636.94074334,59704484.8064,5970.4484806400005,2026-07-24 19:09:01
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260724,123.81,123.99,117.99,118.71,125.1,-6.39,-5.1079,604586.45,7261157.013,72.61157013,2.5068,0.75,86.488,73.3998,16.0838,28834702.9227,2883.47029227,28629871.1919,2862.98711919,2026-07-24 19:09:01
688041.SH,海光信息,AI芯片,GPU,S,CN,1,20260724,311.0,319.36,303.0,314.28,312.0,2.28,0.7308,198104.87,6207368.071,62.073680710000005,0.8523,0.57,287.0429,267.9635,31.0883,73049297.8068,7304.92978068,73049297.8068,7304.92978068,2026-07-24 19:09:01
688256.SH,寒武纪,AI芯片,GPU,S,CN,1,20260724,1235.98,1265.0,1210.0,1225.0,1249.0,-24.0,-1.9215,85863.83,10630781.334,106.30781334000001,1.3666,0.58,373.7608,283.2777,59.7965,76965892.5,7696.58925,76965892.5,7696.58925,2026-07-24 19:09:01
300474.SZ,景嘉微,AI芯片,GPU,A,CN,1,20260724,51.33,51.93,50.61,50.61,51.91,-1.3,-2.5043,80131.93,410419.45951,4.1041945951,1.9714,0.62,,,3.8769,2644976.2773,264.49762773000003,2057165.4201,205.71654201,2026-07-24 19:09:01
688072.SH,拓荆科技,半导体设备,CVD,S,CN,1,20260724,728.0,809.0,720.0,791.0,743.0,48.0,6.4603,90568.73,6999718.623,69.99718623,3.2038,0.87,248.1128,139.8364,31.7263,22992708.9,2299.27089,22361016.3,2236.10163,2026-07-24 19:09:01
688012.SH,中微公司,半导体设备,刻蚀,S,CN,1,20260724,370.0,396.0,363.56,388.5,375.2,13.3,3.5448,264433.25,10162906.773,101.62906773,2.8066,0.74,176.238,136.3644,15.3078,37212173.355,3721.2173354999995,36604353.45,3660.4353450000003,2026-07-24 19:09:01
002371.SZ,北方华创,半导体设备,设备,S,CN,1,20260724,720.01,778.8,716.0,757.0,740.0,17.0,2.2973,158620.82,12020960.458,120.20960458,2.1875,0.93,99.4834,98.5194,13.9803,54934672.44,5493.4672439999995,54890815.4936,5489.08154936,2026-07-24 19:09:01
688120.SH,华海清科,半导体设备,CMP,A,CN,1,20260724,253.77,277.25,250.0,263.9,258.55,5.35,2.0692,155144.04,4122631.997,41.22631997,3.1359,0.79,120.473,118.9487,16.91,13055953.729,1305.5953729,13055953.729,1305.5953729,2026-07-24 19:09:01
688008.SH,澜起科技,存储,DDR5,S,CN,1,20260724,224.0,237.4,223.0,233.66,225.5,8.16,3.6186,594506.24,13789725.783,137.89725783,5.1933,0.73,127.5697,111.5064,13.681,28519090.908,2851.9090908,26748567.307,2674.8567307,2026-07-24 19:09:01
603986.SH,兆易创新,存储,Flash,S,CN,1,20260724,444.0,462.5,438.5,457.0,451.96,5.04,1.1151,505542.62,22860531.23,228.6053123,7.5624,0.75,194.5953,111.5609,12.6892,32069746.5,3206.97465,30550079.83,3055.007983,2026-07-24 19:09:01
301308.SZ,江波龙,存储,NAND,A,CN,1,20260724,370.11,379.99,364.93,370.01,375.85,-5.84,-1.5538,151530.55,5637765.50171,56.377655017100004,5.3762,0.68,109.9817,28.7892,12.8474,15653680.061,1565.3680061,10428802.1519,1042.8802151900002,2026-07-24 19:09:01
300223.SZ,北京君正,存储,DRAM,A,CN,1,20260724,147.9,151.91,143.12,143.65,151.76,-8.11,-5.344,364058.12,5344637.28343,53.4463728343,8.6332,0.77,184.6719,111.8274,5.4641,6947837.6695,694.78376695,6057637.183,605.7637183,2026-07-24 19:09:01
002747.SZ,埃斯顿,机器人,工业机器人,S,CN,1,20260724,29.8,31.55,29.3,30.04,31.31,-1.27,-4.0562,639505.07,1946499.89274,19.4649989274,8.1736,0.7,646.4586,223.3285,8.9792,2907266.5528,290.72665528000005,2350343.5025,235.03435025,2026-07-24 19:09:01
300024.SZ,机器人,机器人,机器人,A,CN,1,20260724,14.96,15.05,14.6,14.6,15.26,-0.66,-4.325,334793.99,496746.40026,4.9674640026,2.139,0.64,,,5.6493,2285805.054,228.5805054,2285176.962,228.5176962,2026-07-24 19:09:01
300124.SZ,汇川技术,机器人,工业自动化,S,CN,1,20260724,61.5,61.5,59.35,59.35,62.36,-3.01,-4.8268,273046.56,1645039.58234,16.4503958234,1.1328,0.81,31.821,33.8977,4.4169,16069629.1465,1606.9629146500001,14305217.7445,1430.52177445,2026-07-24 19:09:01
601689.SH,拓普集团,机器人,执行器,S,CN,1,20260724,45.9,46.93,45.37,45.62,48.17,-2.55,-5.2938,269629.6,1241863.935,12.418639350000001,1.5515,0.8,28.5275,28.6685,3.2243,7928006.0072,792.80060072,7928006.0072,792.80060072,2026-07-24 19:09:01
002050.SZ,三花智控,机器人,热管理,S,CN,1,20260724,35.95,36.2,35.03,35.05,37.19,-2.14,-5.7542,753893.34,2674415.52401,26.7441552401,2.0424,0.81,36.302,36.087,4.5204,14749088.7195,1474.90887195,12937580.6425,1293.75806425,2026-07-24 19:09:01
300499.SZ,高澜股份,液冷,液冷,A,CN,1,20260724,27.38,27.95,26.8,27.01,27.8,-0.79,-2.8417,124232.08,339296.61822,3.3929661822,4.5773,0.47,290.4816,270.0282,5.9213,824476.4686,82.44764686,733074.0884,73.30740884,2026-07-24 19:09:01
301018.SZ,申菱环境,液冷,温控,A,CN,1,20260724,87.15,89.0,84.13,85.4,88.73,-3.33,-3.753,100428.52,865205.17327,8.6520517327,3.5509,0.52,147.4492,167.3946,11.5823,3196362.302,319.6362302,2415307.566,241.53075660000002,2026-07-24 19:09:01
002837.SZ,英维克,液冷,液冷,S,CN,1,20260724,59.0,60.77,58.0,58.7,61.11,-2.41,-3.9437,255580.03,1515554.90776,15.155549077600002,2.2609,0.46,143.3267,155.015,21.6086,7480432.152,748.0432152,6635789.047,663.5789047000001,2026-07-24 19:09:01
601179.SH,中国西电,电力,特高压,S,CN,1,20260724,14.01,14.48,13.53,13.55,13.65,-0.1,-0.7326,3691072.08,5147727.657,51.477276569999994,7.2009,2.11,54.7033,52.5625,2.9741,6945570.652,694.5570652,6945570.652,694.5570652,2026-07-24 19:09:01
002028.SZ,思源电气,电力,电网,S,CN,1,20260724,165.46,165.46,159.6,162.68,164.6,-1.92,-1.1665,128683.25,2080459.75526,20.8045975526,2.1068,0.94,40.4137,39.1287,7.8988,12730902.4444,1273.0902444399999,9936583.874,993.6583874,2026-07-24 19:09:01
600089.SH,特变电工,电力,变压器,S,CN,1,20260724,21.1,21.1,20.33,20.39,21.53,-1.14,-5.2949,2007605.0,4150786.829,41.50786829,3.9733,1.24,17.3029,16.7016,1.4318,10302644.1114,1030.26441114,10302644.1114,1030.26441114,2026-07-24 19:09:01
600312.SH,平高电气,电力,开关设备,S,CN,1,20260724,19.56,19.94,18.6,18.63,20.05,-1.42,-7.0823,446773.13,856776.91,8.5677691,3.2926,1.21,22.5743,21.491,2.1666,2527944.3819,252.79443819,2527944.3819,252.79443819,2026-07-24 19:09:01
