ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
688111.SH,金山办公,AI应用,办公,S,CN,1,20260720,229.95,245.0,223.96,244.27,223.5,20.77,9.2931,163678.83,3851884.721,38.51884721,3.5275,1.47,61.7187,31.2345,7.4915,11334455.3218,1133.4455321799999,11334455.3218,1133.4455321799999,2026-07-20 23:24:14
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260720,8.93,9.23,8.86,9.14,8.82,0.32,3.6281,657373.3,592489.196,5.92489196,1.9238,1.15,,,4.5293,3123135.6236,312.31356236,3123135.6236,312.31356236,2026-07-20 23:24:14
601360.SH,三六零,AI应用,Agent,A,CN,1,20260720,8.64,8.8,8.53,8.76,8.6,0.16,1.8605,906795.86,786907.455,7.86907455,1.2955,0.84,233.1296,94.9982,2.0999,6131612.7204,613.16127204,6131612.7204,613.16127204,2026-07-20 23:24:14
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260720,40.6,41.23,40.33,40.97,41.12,-0.15,-0.3648,397920.15,1620701.45529,16.2070145529,1.8176,0.86,117.2436,114.047,5.2201,9841320.9406,984.13209406,8969532.1919,896.95321919,2026-07-20 23:24:14
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260720,38.6,38.64,36.88,37.69,35.13,2.56,7.2872,5027472.91,19188179.6502,191.881796502,17.5781,1.18,63.9543,50.7305,6.9424,10779641.1431,1077.96411431,10779614.0063,1077.96140063,2026-07-20 23:24:14
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260720,82.02,85.14,78.52,81.29,77.4,3.89,5.0258,1713147.22,14116566.4204,141.165664204,11.6792,1.08,49.4733,46.7197,5.3524,11937247.0943,1193.72470943,11923875.7022,1192.3875702199998,2026-07-20 23:24:14
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260720,90.86,95.96,88.88,91.04,87.89,3.15,3.584,952765.29,8806066.297,88.06066297,6.5122,0.95,61.2059,60.0641,5.9055,13320205.3328,1332.02053328,13319646.3472,1331.96463472,2026-07-20 23:24:14
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260720,58.88,59.69,55.04,56.5,57.59,-1.09,-1.8927,1477885.46,8488593.157,84.88593157,0.7447,1.2,31.7748,27.5818,6.3625,112119121.495,11211.9121495,112119121.495,11211.9121495,2026-07-20 23:24:14
300502.SZ,新易盛,AI硬件,光模块,S,CN,1,20260720,512.0,523.96,481.5,510.0,482.88,27.12,5.6163,681691.92,34530785.0075,345.307850075,5.4351,1.28,74.5989,66.2101,34.8929,71107091.7,7110.70917,63966403.2,6396.64032,2026-07-20 23:24:14
300308.SZ,中际旭创,AI硬件,光模块,S,CN,1,20260720,1028.43,1057.77,967.68,1004.0,979.46,24.54,2.5055,453665.2,46094376.3238,460.943763238,4.0873,1.22,103.7019,74.9016,31.4635,111969563.88,11196.956387999999,111437955.92,11143.795592,2026-07-20 23:24:14
