ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260923,39.13,39.15,38.71,38.72,39.12,-0.4,-1.0225,137065.5,531733.32416,5.317333241599999,0.6259,,110.8048,106.359,4.0722,9300853.1444,930.08531444,8479551.9917,847.9551991699999,2026-09-23 16:47:08
601360.SH,三六零,AI应用,Agent,A,CN,1,20260923,9.13,9.14,8.95,9.03,9.18,-0.15,-1.634,803057.29,723683.467,7.2368346699999995,1.1473,,240.3151,83.113,2.2374,6320600.7837,632.0600783699999,6320600.7837,632.0600783699999,2026-09-23 16:47:08
688111.SH,金山办公,AI应用,办公,S,CN,1,20260923,229.01,229.99,226.5,226.6,231.32,-4.72,-2.0405,38686.62,879938.506,8.79938506,0.8337,,57.2541,29.1515,6.974,10514543.644,1051.4543644,10514543.644,1051.4543644,2026-09-23 16:47:08
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260923,9.82,9.86,9.5,9.5,9.9,-0.4,-4.0404,520661.68,499528.651,4.995286510000001,1.5237,,,,4.8302,3246147.53,324.614753,3246147.53,324.614753,2026-09-23 16:47:08
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260923,33.58,34.1,33.1,33.66,33.77,-0.11,-0.3257,961790.71,3230513.62192,32.3051362192,3.3628,,57.116,34.2406,5.3872,9627028.9434,962.70289434,9627004.7082,962.7004708200001,2026-09-23 16:47:08
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260923,63.49,63.78,62.85,62.98,63.3,-0.32,-0.5055,424121.79,2676609.035,26.766090350000002,0.2137,,35.419,26.6406,7.111,124978093.3054,12497.80933054,124978093.3054,12497.80933054,2026-09-23 16:47:08
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260923,71.86,72.19,70.9,71.27,72.15,-0.88,-1.2197,381427.59,2725577.36234,27.2557736234,2.6002,,43.3751,22.9215,4.2658,10465833.4409,1046.58334409,10454708.1939,1045.47081939,2026-09-23 16:47:08
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260923,84.36,84.67,83.43,83.5,84.67,-1.17,-1.3818,172288.54,1445660.914,14.456609140000001,1.1776,,56.1368,50.504,5.2996,12217016.095,1221.7016095000001,12216503.405,1221.6503404999999,2026-09-23 16:47:08
002916.SZ,深南电路,AI硬件,PCB,S,CN,1,20260923,399.02,424.04,398.03,414.77,400.0,14.77,3.6925,108665.49,4521225.43289,45.212254328899995,1.634,,86.2485,67.7983,15.6697,28252747.0682,2825.27470682,27583084.3124,2758.3084312399997,2026-09-23 16:47:08
002463.SZ,沪电股份,AI硬件,PCB,S,CN,1,20260923,124.66,129.67,124.11,128.1,125.14,2.96,2.3654,619438.25,7915170.32204,79.1517032204,3.2215,,64.4927,48.6898,13.7033,24651096.435,2465.1096435,24631730.277,2463.1730276999997,2026-09-23 16:47:08
300476.SZ,胜宏科技,AI硬件,PCB,S,CN,1,20260923,244.77,249.9,241.01,244.3,242.1,2.2,0.9087,314697.33,7744768.8562,77.447688562,3.6373,,55.6807,47.7738,6.3334,24009432.664,2400.9432664,21136711.407,2113.6711407000003,2026-09-23 16:47:08
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260923,118.18,121.82,117.51,119.0,118.19,0.81,0.6853,155491.26,1857290.962,18.57290962,1.8564,,69.4913,49.8558,15.7199,10237105.9,1023.71059,9967335.28,996.733528,2026-09-23 16:47:08
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260923,143.0,146.0,142.02,143.56,143.45,0.11,0.0767,416427.23,5996688.278,59.96688278,1.7267,,104.5928,67.131,18.8473,34870777.1172,3487.07771172,34623067.2084,3462.3067208400003,2026-09-23 16:47:08
300394.SZ,天孚通信,AI硬件,光模块,S,CN,1,20260923,277.0,281.0,271.3,275.4,275.84,-0.44,-0.1595,236256.28,6525434.22684,65.2543422684,2.1707,,148.921,129.3597,48.0771,30041320.5,3004.13205,29974205.52,2997.420552,2026-09-23 16:47:08
300308.SZ,中际旭创,AI硬件,光模块,S,CN,1,20260923,936.01,939.0,918.33,922.5,927.72,-5.22,-0.5627,147633.19,13680098.6821,136.800986821,1.3301,,100.6387,53.127,27.2615,108662164.3823,10866.21643823,102391688.5268,10239.16885268,2026-09-23 16:47:08
300570.SZ,太辰光,AI硬件,光模块,A,CN,1,20260923,227.05,230.32,224.25,226.18,227.46,-1.28,-0.5627,132445.71,3009753.76049,30.097537604899998,6.8913,,171.8322,170.1488,30.795,5137156.2242,513.71562242,4347016.7504,434.70167504,2026-09-23 16:47:08
300502.SZ,新易盛,AI硬件,光模块,S,CN,1,20260923,460.13,462.0,449.02,451.2,455.0,-3.8,-0.8352,227235.12,10295197.5424,102.95197542400001,1.811,,66.0208,47.9698,25.9008,62930542.464,6293.0542464,56613133.344,5661.3133344,2026-09-23 16:47:08
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260923,1764.82,1810.0,1720.0,1734.98,1753.1,-18.12,-1.0336,34673.91,6095040.847,60.95040847,2.8215,,1131.369,287.3434,68.7545,21600553.0494,2160.05530494,21321533.5658,2132.15335658,2026-09-23 16:47:08
300474.SZ,景嘉微,AI芯片,GPU,A,CN,1,20260923,52.64,53.78,52.47,53.28,52.73,0.55,1.043,101398.65,538386.15966,5.3838615966,2.4946,,,,4.109,2784515.0976,278.45150976,2165723.8416,216.57238415999998,2026-09-23 16:47:08
688256.SH,寒武纪,AI芯片,GPU,S,CN,1,20260923,1121.0,1126.0,1100.56,1103.08,1121.0,-17.92,-1.5986,53642.19,5941319.933,59.413199330000005,0.853,,336.8622,208.1825,51.1734,69367627.032,6936.762703200001,69367627.032,6936.762703200001,2026-09-23 16:47:08
688041.SH,海光信息,AI芯片,GPU,S,CN,1,20260923,258.5,259.8,251.38,251.66,256.0,-4.34,-1.6953,195081.03,4965873.506,49.65873506,0.8393,,229.8499,186.1745,23.0535,58494292.6246,5849.42926246,58494292.6246,5849.42926246,2026-09-23 16:47:08
688072.SH,拓荆科技,半导体设备,CVD,S,CN,1,20260923,726.66,745.0,715.8,730.3,722.46,7.84,1.0852,38387.38,2795285.581,27.95285581,1.3508,,230.2506,98.0954,16.7804,21337416.099,2133.7416098999997,20754198.519,2075.4198519,2026-09-23 16:47:08
688012.SH,中微公司,半导体设备,刻蚀,S,CN,1,20260923,350.23,354.55,347.03,349.35,350.06,-0.71,-0.2028,86273.44,3018035.75,30.1803575,0.9157,,158.4781,79.0929,11.1401,33462220.7505,3346.22207505,32915652.195,3291.5652195000002,2026-09-23 16:47:08
