ts_code,name,sector,sub_sector,level,country,watch,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,amount_yi,turnover_rate,volume_ratio,pe,pe_ttm,pb,total_mv,total_mv_yi,circ_mv,circ_mv_yi,generated_at
688111.SH,金山办公,AI应用,办公,S,CN,1,20260701,214.0,225.5,213.08,221.6,213.05,8.55,4.0131,118944.72,2620927.596,26.20927596,2.5634,1.37,55.9908,28.3357,6.7963,10282536.944,1028.2536944,10282536.944,1028.2536944,2026-07-01 21:28:32
600588.SH,用友网络,AI应用,企业软件,A,CN,1,20260701,9.38,9.67,9.38,9.46,9.18,0.28,3.0501,585574.28,558130.031,5.58130031,1.7137,1.27,,,4.6878,3232479.5404,323.24795403999997,3232479.5404,323.24795403999997,2026-07-01 21:28:32
601360.SH,三六零,AI应用,Agent,A,CN,1,20260701,8.68,8.97,8.65,8.83,8.69,0.14,1.611,766772.91,677779.707,6.77779707,1.0955,0.86,234.9926,95.7573,2.1167,6180609.6257,618.06096257,6180609.6257,618.06096257,2026-07-01 21:28:32
002230.SZ,科大讯飞,AI应用,大模型,S,CN,1,20260701,40.7,41.76,40.46,41.03,40.84,0.19,0.4652,447366.36,1840979.59054,18.4097959054,2.0434,0.94,117.4153,114.214,5.2277,9855733.4194,985.5733419399999,8982667.9481,898.2667948100001,2026-07-01 21:28:32
000938.SZ,紫光股份,AI服务器,交换机,A,CN,1,20260701,30.34,31.29,29.45,29.93,28.86,1.07,3.7076,3392066.14,10312108.2337,103.121082337,11.8601,1.98,50.7868,40.2856,5.513,8560219.1407,856.02191407,8560197.5911,856.01975911,2026-07-01 21:28:32
601138.SH,工业富联,AI服务器,ODM,S,CN,1,20260701,73.0,73.88,69.5,70.0,72.15,-2.15,-2.9799,1629668.34,11646584.106,116.46584106,0.8212,0.79,39.367,34.1722,7.8828,138908646.1,13890.864609999999,138908646.1,13890.864609999999,2026-07-01 21:28:32
000977.SZ,浪潮信息,AI服务器,服务器,S,CN,1,20260701,70.23,71.87,66.68,67.26,70.0,-2.74,-3.9143,966011.84,6660566.50863,66.60566508630001,6.5857,1.1,40.9346,38.6563,4.4286,9876974.2842,987.6974284199999,9865910.6868,986.5910686799999,2026-07-01 21:28:32
603019.SH,中科曙光,AI服务器,服务器,S,CN,1,20260701,107.59,109.6,100.98,102.45,107.23,-4.78,-4.4577,1424746.0,14985473.292,149.85473292,9.7382,1.23,68.8769,67.5919,6.6456,14989620.3465,1498.96203465,14988991.3035,1498.89913035,2026-07-01 21:28:32
002916.SZ,深南电路,AI硬件,PCB,S,CN,1,20260701,459.0,484.57,440.5,448.02,457.9,-9.88,-2.1577,112640.14,5221831.10224,52.2183110224,1.6943,0.88,93.1626,83.966,16.8695,30517626.0132,3051.76260132,29784795.219,2978.4795219000002,2026-07-01 21:28:32
300570.SZ,太辰光,AI硬件,光模块,A,CN,1,20260701,247.09,250.55,234.0,238.36,246.71,-8.35,-3.3845,159575.38,3827449.60358,38.2744960358,8.3029,0.61,181.0855,189.7096,30.6042,5413796.7884,541.37967884,4581107.5808,458.11075808,2026-07-01 21:28:32
300308.SZ,中际旭创,AI硬件,光模块,S,CN,1,20260701,1263.5,1315.57,1208.0,1223.17,1270.0,-46.83,-3.6874,271557.1,34256250.2724,342.562502724,2.4466,0.84,126.3397,91.2524,38.3319,136412162.7999,13641.21627999,135764506.5166,13576.450651660001,2026-07-01 21:28:32
600183.SH,生益科技,AI硬件,PCB,A,CN,1,20260701,173.4,175.88,163.17,164.8,173.4,-8.6,-4.9596,668679.95,11258631.087,112.58631086999999,2.7926,0.92,120.0733,101.9026,22.3295,40031884.416,4003.1884416000003,39461384.72,3946.138472,2026-07-01 21:28:32
002463.SZ,沪电股份,AI硬件,PCB,S,CN,1,20260701,152.8,158.2,142.0,145.01,152.8,-7.79,-5.0982,824442.83,12314017.4078,123.140174078,4.2877,0.97,73.0062,64.8668,16.6203,27905196.5636,2790.51965636,27882675.0605,2788.26750605,2026-07-01 21:28:32
300502.SZ,新易盛,AI硬件,光模块,S,CN,1,20260701,608.0,618.87,566.56,575.56,607.0,-31.44,-5.1796,476236.81,28256949.3712,282.569493712,3.797,0.84,84.1885,74.7213,39.3783,80247838.6252,8024.78386252,72189221.6192,7218.922161920001,2026-07-01 21:28:32
300476.SZ,胜宏科技,AI硬件,PCB,S,CN,1,20260701,342.97,353.97,325.0,326.86,346.43,-19.57,-5.649,437870.09,14838328.726,148.38328726,5.0609,0.93,74.4977,68.6429,18.4572,32123303.9728,3212.33039728,28279760.5014,2827.97605014,2026-07-01 21:28:32
300394.SZ,天孚通信,AI硬件,光模块,S,CN,1,20260701,301.0,304.0,280.0,285.0,302.68,-17.68,-5.8412,561855.94,16319002.3683,163.190023683,5.1623,1.05,154.1121,143.1425,51.9886,31088515.35,3108.8515350000002,31019060.85,3101.906085,2026-07-01 21:28:32
688183.SH,生益电子,AI硬件,PCB,A,CN,1,20260701,132.57,133.99,121.92,123.97,132.4,-8.43,-6.3671,242063.86,3082029.766,30.820297659999998,2.89,0.91,70.4859,60.4513,16.9379,10383618.1064,1038.36181064,10383618.1064,1038.36181064,2026-07-01 21:28:32
688498.SH,源杰科技,AI硬件,光模块,A,CN,1,20260701,1884.0,1884.0,1733.0,1761.0,1886.0,-125.0,-6.6278,43033.68,7765834.198,77.65834198,3.5017,0.89,1148.3365,615.7775,86.839,21924502.83,2192.4502829999997,21641298.81,2164.129881,2026-07-01 21:28:32
300474.SZ,景嘉微,AI芯片,GPU,A,CN,1,20260701,59.97,61.66,58.74,59.21,60.48,-1.27,-2.0999,223235.78,1348555.24363,13.485552436299999,5.492,1.34,,,4.5357,3094428.8753,309.44288753,2406733.1461,240.67331461,2026-07-01 21:28:32
688041.SH,海光信息,AI芯片,GPU,S,CN,1,20260701,368.0,377.88,346.3,349.9,370.3,-20.4,-5.509,409651.46,14802262.153,148.02262153,1.7624,0.88,319.5759,298.3341,34.6118,81328590.119,8132.8590119,81328590.119,8132.8590119,2026-07-01 21:28:32
688256.SH,寒武纪,AI芯片,GPU,S,CN,1,20260701,1560.0,1588.97,1470.01,1485.33,1595.55,-110.22,-6.908,125802.4,19179504.251,191.79504250999997,2.0023,0.85,453.1903,343.4782,72.5041,93322244.169,9332.2244169,93322244.169,9332.2244169,2026-07-01 21:28:32
