trade_date,ts_code,name,close,pct_chg,amount_yi,pe,pe_ttm,pb,turnover_rate,total_mv_yi,float_mv_yi
20260903,000001.SH,上证指数,3942.0879,0.0178,8198.82,,,,,,
20260903,000016.SH,上证50,2919.4986,0.1734,1184.29,,,,,,
20260903,000300.SH,沪深300,4552.5784,0.1016,4399.41,,,,,,
20260903,000905.SH,中证500,7755.3612,0.338,2994.26,,,,,,
20260903,000852.SH,中证1000,7600.0971,0.2155,3776.38,,,,,,
20260903,000688.SH,科创50,1611.1652,-0.3976,566.35,,,,,,
20260903,399001.SZ,深证成指,13625.1217,0.0997,4553.72,,,,,,
20260903,399006.SZ,创业板指,3312.5411,0.009,1666.65,,,,,,
